scene,link,bin_seconds,participant,elapsed_s,latency_ms,q1_ms,q3_ms,n_available
supermarket,EyeTracking→PC,1,P2,103.500000,2.180000,,,1
supermarket,EyeTracking→PC,1,P2,104.500000,2.140000,,,1
supermarket,EyeTracking→PC,1,P2,105.500000,2.000000,,,1
supermarket,EyeTracking→PC,1,P2,106.500000,2.040000,,,1
supermarket,EyeTracking→PC,1,P2,107.500000,2.100000,,,1
supermarket,EyeTracking→PC,1,P2,108.500000,2.030000,,,1
supermarket,EyeTracking→PC,1,P2,109.500000,1.975000,,,1
supermarket,EyeTracking→PC,1,P2,110.500000,2.165000,,,1
supermarket,EyeTracking→PC,1,P2,111.500000,2.280000,,,1
supermarket,EyeTracking→PC,1,P2,112.500000,2.330000,,,1
supermarket,EyeTracking→PC,1,P2,113.500000,2.315000,,,1
supermarket,EyeTracking→PC,1,P2,114.500000,2.405000,,,1
supermarket,EyeTracking→PC,1,P2,115.500000,2.340000,,,1
supermarket,EyeTracking→PC,1,P2,116.500000,2.260000,,,1
supermarket,EyeTracking→PC,1,P2,117.500000,2.200000,,,1
supermarket,EyeTracking→PC,1,P2,118.500000,2.090000,,,1
supermarket,EyeTracking→PC,1,P2,119.500000,2.170000,,,1
supermarket,EyeTracking→PC,1,P2,120.500000,2.280000,,,1
supermarket,EyeTracking→PC,1,P2,121.500000,2.415000,,,1
supermarket,EyeTracking→PC,1,P2,122.500000,2.490000,,,1
supermarket,EyeTracking→PC,1,P2,123.500000,2.280000,,,1
supermarket,EyeTracking→PC,1,P2,124.500000,2.300000,,,1
supermarket,EyeTracking→PC,1,P2,125.500000,2.380000,,,1
supermarket,EyeTracking→PC,1,P2,126.500000,2.160000,,,1
supermarket,EyeTracking→PC,1,P2,127.500000,2.150000,,,1
supermarket,EyeTracking→PC,1,P2,128.500000,2.170000,,,1
supermarket,EyeTracking→PC,1,P2,129.500000,2.145000,,,1
supermarket,EyeTracking→PC,1,P2,130.500000,2.320000,,,1
supermarket,EyeTracking→PC,1,P2,131.500000,2.580000,,,1
supermarket,EyeTracking→PC,1,P2,132.500000,2.630000,,,1
supermarket,EyeTracking→PC,1,P2,133.500000,2.570000,,,1
supermarket,EyeTracking→PC,1,P2,134.500000,2.510000,,,1
supermarket,EyeTracking→PC,1,P2,135.500000,2.490000,,,1
supermarket,EyeTracking→PC,1,P2,136.500000,2.470000,,,1
supermarket,EyeTracking→PC,1,P2,137.500000,2.485000,,,1
supermarket,EyeTracking→PC,1,P2,138.500000,2.480000,,,1
supermarket,EyeTracking→PC,1,P2,139.500000,2.540000,,,1
supermarket,EyeTracking→PC,1,P2,140.500000,2.440000,,,1
supermarket,EyeTracking→PC,1,P2,141.500000,2.320000,,,1
supermarket,EyeTracking→PC,1,P2,142.500000,2.275000,,,1
supermarket,EyeTracking→PC,1,P2,143.500000,2.305000,,,1
supermarket,EyeTracking→PC,1,P2,144.500000,2.300000,,,1
supermarket,EyeTracking→PC,1,P2,145.500000,2.265000,,,1
supermarket,EyeTracking→PC,1,P2,146.500000,2.170000,,,1
supermarket,EyeTracking→PC,1,P2,147.500000,2.170000,,,1
supermarket,EyeTracking→PC,1,P2,148.500000,2.100000,,,1
supermarket,EyeTracking→PC,1,P2,149.500000,2.085000,,,1
supermarket,EyeTracking→PC,1,P2,150.500000,2.350000,,,1
supermarket,EyeTracking→PC,1,P2,151.500000,2.520000,,,1
supermarket,EyeTracking→PC,1,P2,152.500000,2.370000,,,1
supermarket,EyeTracking→PC,1,P2,153.500000,2.405000,,,1
supermarket,EyeTracking→PC,1,P2,154.500000,2.400000,,,1
supermarket,EyeTracking→PC,1,P2,155.500000,2.480000,,,1
supermarket,EyeTracking→PC,1,P2,156.500000,2.290000,,,1
supermarket,EyeTracking→PC,1,P2,157.500000,2.385000,,,1
supermarket,EyeTracking→PC,1,P2,158.500000,2.190000,,,1
supermarket,EyeTracking→PC,1,P2,159.500000,2.250000,,,1
supermarket,EyeTracking→PC,1,P2,160.500000,2.395000,,,1
supermarket,EyeTracking→PC,1,P2,161.500000,2.550000,,,1
supermarket,EyeTracking→PC,1,P2,162.500000,2.380000,,,1
supermarket,EyeTracking→PC,1,P2,163.500000,2.385000,,,1
supermarket,EyeTracking→PC,1,P2,164.500000,2.400000,,,1
supermarket,EyeTracking→PC,1,P2,165.500000,2.310000,,,1
supermarket,EyeTracking→PC,1,P2,166.500000,2.250000,,,1
supermarket,EyeTracking→PC,1,P2,167.500000,2.330000,,,1
supermarket,EyeTracking→PC,1,P2,168.500000,2.220000,,,1
supermarket,EyeTracking→PC,1,P2,169.500000,2.330000,,,1
supermarket,EyeTracking→PC,1,P2,170.500000,2.260000,,,1
supermarket,EyeTracking→PC,1,P2,171.500000,2.230000,,,1
supermarket,EyeTracking→PC,1,P2,172.500000,2.145000,,,1
supermarket,EyeTracking→PC,1,P2,173.500000,2.075000,,,1
supermarket,EyeTracking→PC,1,P2,174.500000,2.070000,,,1
supermarket,EyeTracking→PC,1,P2,175.500000,1.995000,,,1
supermarket,EyeTracking→PC,1,P2,176.500000,1.930000,,,1
supermarket,EyeTracking→PC,1,P2,177.500000,2.055000,,,1
supermarket,EyeTracking→PC,1,P2,178.500000,1.970000,,,1
supermarket,EyeTracking→PC,1,P2,179.500000,1.955000,,,1
supermarket,EyeTracking→PC,1,P2,180.500000,2.200000,,,1
supermarket,EyeTracking→PC,1,P2,181.500000,2.220000,,,1
supermarket,EyeTracking→PC,1,P2,182.500000,2.145000,,,1
supermarket,EyeTracking→PC,1,P2,183.500000,2.230000,,,1
supermarket,EyeTracking→PC,1,P2,184.500000,2.085000,,,1
supermarket,EyeTracking→PC,1,P2,185.500000,2.190000,,,1
supermarket,EyeTracking→PC,1,P2,186.500000,2.120000,,,1
supermarket,EyeTracking→PC,1,P2,187.500000,1.990000,,,1
supermarket,EyeTracking→PC,1,P2,188.500000,2.040000,,,1
supermarket,EyeTracking→PC,1,P2,189.500000,2.040000,,,1
supermarket,EyeTracking→PC,1,P2,190.500000,2.035000,,,1
supermarket,EyeTracking→PC,1,P2,191.500000,2.040000,,,1
supermarket,EyeTracking→PC,1,P2,192.500000,1.900000,,,1
supermarket,EyeTracking→PC,1,P2,193.500000,1.810000,,,1
supermarket,EyeTracking→PC,1,P2,194.500000,1.830000,,,1
supermarket,EyeTracking→PC,1,P2,195.500000,1.850000,,,1
supermarket,EyeTracking→PC,1,P2,196.500000,1.830000,,,1
supermarket,EyeTracking→PC,1,P2,197.500000,1.660000,,,1
supermarket,EyeTracking→PC,1,P2,198.500000,1.770000,,,1
supermarket,EyeTracking→PC,1,P2,199.500000,1.775000,,,1
supermarket,EyeTracking→PC,1,P2,200.500000,2.330000,,,1
supermarket,EyeTracking→PC,1,P2,201.500000,2.400000,,,1
supermarket,EyeTracking→PC,1,P2,202.500000,2.270000,,,1
supermarket,EyeTracking→PC,1,P2,203.500000,2.260000,,,1
supermarket,EyeTracking→PC,1,P2,204.500000,2.210000,,,1
supermarket,EyeTracking→PC,1,P2,205.500000,2.150000,,,1
supermarket,EyeTracking→PC,1,P2,206.500000,2.260000,,,1
supermarket,EyeTracking→PC,1,P2,207.500000,2.130000,,,1
supermarket,EyeTracking→PC,1,P2,208.500000,2.140000,,,1
supermarket,EyeTracking→PC,1,P2,209.500000,2.140000,,,1
supermarket,EyeTracking→PC,1,P2,210.500000,2.240000,,,1
supermarket,EyeTracking→PC,1,P2,211.500000,2.115000,,,1
supermarket,EyeTracking→PC,1,P2,212.500000,2.115000,,,1
supermarket,EyeTracking→PC,1,P2,213.500000,2.200000,,,1
supermarket,EyeTracking→PC,1,P2,214.500000,2.110000,,,1
supermarket,EyeTracking→PC,1,P2,215.500000,2.095000,,,1
supermarket,EyeTracking→PC,1,P2,216.500000,2.060000,,,1
supermarket,EyeTracking→PC,1,P2,217.500000,1.900000,,,1
supermarket,EyeTracking→PC,1,P2,218.500000,1.880000,,,1
supermarket,EyeTracking→PC,1,P2,219.500000,2.000000,,,1
supermarket,EyeTracking→PC,1,P2,220.500000,2.345000,,,1
supermarket,EyeTracking→PC,1,P2,221.500000,2.480000,,,1
supermarket,EyeTracking→PC,1,P2,222.500000,2.460000,,,1
supermarket,EyeTracking→PC,1,P2,223.500000,2.460000,,,1
supermarket,EyeTracking→PC,1,P2,224.500000,2.330000,,,1
supermarket,EyeTracking→PC,1,P2,225.500000,2.330000,,,1
supermarket,EyeTracking→PC,1,P2,226.500000,2.310000,,,1
supermarket,EyeTracking→PC,1,P2,227.500000,2.335000,,,1
supermarket,EyeTracking→PC,1,P2,228.500000,2.255000,,,1
supermarket,EyeTracking→PC,1,P2,229.500000,2.250000,,,1
supermarket,EyeTracking→PC,1,P2,230.500000,2.510000,,,1
supermarket,EyeTracking→PC,1,P2,231.500000,2.610000,,,1
supermarket,EyeTracking→PC,1,P2,232.500000,2.445000,,,1
supermarket,EyeTracking→PC,1,P2,233.500000,2.430000,,,1
supermarket,EyeTracking→PC,1,P2,234.500000,2.445000,,,1
supermarket,EyeTracking→PC,1,P2,235.500000,2.545000,,,1
supermarket,EyeTracking→PC,1,P2,236.500000,2.330000,,,1
supermarket,EyeTracking→PC,1,P2,237.500000,2.350000,,,1
supermarket,EyeTracking→PC,1,P2,238.500000,2.360000,,,1
supermarket,EyeTracking→PC,1,P2,239.500000,2.360000,,,1
supermarket,EyeTracking→PC,1,P2,240.500000,2.510000,,,1
supermarket,EyeTracking→PC,1,P2,241.500000,2.600000,,,1
supermarket,EyeTracking→PC,1,P2,242.500000,2.490000,,,1
supermarket,EyeTracking→PC,1,P2,243.500000,2.470000,,,1
supermarket,EyeTracking→PC,1,P2,244.500000,2.475000,,,1
supermarket,EyeTracking→PC,1,P2,245.500000,2.530000,,,1
supermarket,EyeTracking→PC,1,P2,246.500000,2.610000,,,1
supermarket,EyeTracking→PC,1,P2,247.500000,2.570000,,,1
supermarket,EyeTracking→PC,1,P2,248.500000,2.375000,,,1
supermarket,EyeTracking→PC,1,P2,249.500000,2.305000,,,1
supermarket,EyeTracking→PC,1,P2,250.500000,2.280000,,,1
supermarket,EyeTracking→PC,1,P2,251.500000,2.300000,,,1
supermarket,EyeTracking→PC,1,P2,252.500000,2.275000,,,1
supermarket,EyeTracking→PC,1,P2,253.500000,2.220000,,,1
supermarket,EyeTracking→PC,1,P2,254.500000,2.150000,,,1
supermarket,EyeTracking→PC,1,P2,255.500000,2.130000,,,1
supermarket,EyeTracking→PC,1,P2,256.500000,2.170000,,,1
supermarket,EyeTracking→PC,1,P2,257.500000,2.020000,,,1
supermarket,EyeTracking→PC,1,P2,258.500000,2.075000,,,1
supermarket,EyeTracking→PC,1,P2,259.500000,2.045000,,,1
supermarket,EyeTracking→PC,1,P2,260.500000,2.340000,,,1
supermarket,EyeTracking→PC,1,P2,261.500000,2.400000,,,1
supermarket,EyeTracking→PC,1,P2,262.500000,2.405000,,,1
supermarket,EyeTracking→PC,1,P2,263.500000,2.330000,,,1
supermarket,EyeTracking→PC,1,P2,264.500000,2.260000,,,1
supermarket,EyeTracking→PC,1,P2,265.500000,2.410000,,,1
supermarket,EyeTracking→PC,1,P2,266.500000,2.280000,,,1
supermarket,EyeTracking→PC,1,P2,267.500000,2.260000,,,1
supermarket,EyeTracking→PC,1,P2,268.500000,2.210000,,,1
supermarket,EyeTracking→PC,1,P2,269.500000,2.230000,,,1
supermarket,EyeTracking→PC,1,P2,270.500000,2.455000,,,1
supermarket,EyeTracking→PC,1,P2,271.500000,2.395000,,,1
supermarket,EyeTracking→PC,1,P2,272.500000,2.390000,,,1
supermarket,EyeTracking→PC,1,P2,273.500000,2.310000,,,1
supermarket,EyeTracking→PC,1,P2,274.500000,2.320000,,,1
supermarket,EyeTracking→PC,1,P2,275.500000,2.315000,,,1
supermarket,EyeTracking→PC,1,P2,276.500000,2.180000,,,1
supermarket,EyeTracking→PC,1,P2,277.500000,2.160000,,,1
supermarket,EyeTracking→PC,1,P2,278.500000,2.200000,,,1
supermarket,EyeTracking→PC,1,P2,279.500000,2.210000,,,1
supermarket,EyeTracking→PC,1,P2,280.500000,2.250000,,,1
supermarket,EyeTracking→PC,1,P2,281.500000,2.320000,,,1
supermarket,EyeTracking→PC,1,P2,282.500000,2.355000,,,1
supermarket,EyeTracking→PC,1,P2,283.500000,2.230000,,,1
supermarket,EyeTracking→PC,1,P2,284.500000,2.285000,,,1
supermarket,EyeTracking→PC,1,P2,285.500000,2.200000,,,1
supermarket,EyeTracking→PC,1,P2,286.500000,2.270000,,,1
supermarket,EyeTracking→PC,1,P2,287.500000,2.105000,,,1
supermarket,EyeTracking→PC,1,P2,288.500000,2.095000,,,1
supermarket,EyeTracking→PC,1,P2,289.500000,2.150000,,,1
supermarket,EyeTracking→PC,1,P2,290.500000,2.410000,,,1
supermarket,EyeTracking→PC,1,P2,291.500000,2.340000,,,1
supermarket,EyeTracking→PC,1,P2,292.500000,2.330000,,,1
supermarket,EyeTracking→PC,1,P2,293.500000,2.285000,,,1
supermarket,EyeTracking→PC,1,P2,294.500000,2.310000,,,1
supermarket,EyeTracking→PC,1,P2,295.500000,2.250000,,,1
supermarket,EyeTracking→PC,1,P2,296.500000,2.160000,,,1
supermarket,EyeTracking→PC,1,P2,297.500000,2.130000,,,1
supermarket,EyeTracking→PC,1,P2,298.500000,2.070000,,,1
supermarket,EyeTracking→PC,1,P2,299.500000,2.125000,,,1
supermarket,EyeTracking→PC,1,P3,0.500000,2.590000,,,1
supermarket,EyeTracking→PC,1,P3,1.500000,2.740000,,,1
supermarket,EyeTracking→PC,1,P3,2.500000,2.650000,,,1
supermarket,EyeTracking→PC,1,P3,3.500000,2.590000,,,1
supermarket,EyeTracking→PC,1,P3,4.500000,2.565000,,,1
supermarket,EyeTracking→PC,1,P3,5.500000,2.480000,,,1
supermarket,EyeTracking→PC,1,P3,6.500000,2.570000,,,1
supermarket,EyeTracking→PC,1,P3,7.500000,2.550000,,,1
supermarket,EyeTracking→PC,1,P3,8.500000,2.565000,,,1
supermarket,EyeTracking→PC,1,P3,9.500000,2.680000,,,1
supermarket,EyeTracking→PC,1,P3,10.500000,2.710000,,,1
supermarket,EyeTracking→PC,1,P3,11.500000,4.020000,,,1
supermarket,EyeTracking→PC,1,P3,12.500000,2.700000,,,1
supermarket,EyeTracking→PC,1,P3,13.500000,2.580000,,,1
supermarket,EyeTracking→PC,1,P3,14.500000,2.610000,,,1
supermarket,EyeTracking→PC,1,P3,15.500000,2.450000,,,1
supermarket,EyeTracking→PC,1,P3,16.500000,2.490000,,,1
supermarket,EyeTracking→PC,1,P3,17.500000,2.580000,,,1
supermarket,EyeTracking→PC,1,P3,18.500000,2.360000,,,1
supermarket,EyeTracking→PC,1,P3,19.500000,2.600000,,,1
supermarket,EyeTracking→PC,1,P3,20.500000,2.960000,,,1
supermarket,EyeTracking→PC,1,P3,21.500000,3.015000,,,1
supermarket,EyeTracking→PC,1,P3,22.500000,3.115000,,,1
supermarket,EyeTracking→PC,1,P3,23.500000,2.880000,,,1
supermarket,EyeTracking→PC,1,P3,24.500000,2.805000,,,1
supermarket,EyeTracking→PC,1,P3,25.500000,2.780000,,,1
supermarket,EyeTracking→PC,1,P3,26.500000,3.000000,,,1
supermarket,EyeTracking→PC,1,P3,27.500000,2.770000,,,1
supermarket,EyeTracking→PC,1,P3,28.500000,2.745000,,,1
supermarket,EyeTracking→PC,1,P3,29.500000,2.800000,,,1
supermarket,EyeTracking→PC,1,P3,30.500000,2.845000,,,1
supermarket,EyeTracking→PC,1,P3,31.500000,2.800000,,,1
supermarket,EyeTracking→PC,1,P3,32.500000,2.790000,,,1
supermarket,EyeTracking→PC,1,P3,33.500000,2.860000,,,1
supermarket,EyeTracking→PC,1,P3,34.500000,2.845000,,,1
supermarket,EyeTracking→PC,1,P3,35.500000,2.680000,,,1
supermarket,EyeTracking→PC,1,P3,36.500000,2.690000,,,1
supermarket,EyeTracking→PC,1,P3,37.500000,2.730000,,,1
supermarket,EyeTracking→PC,1,P3,38.500000,2.710000,,,1
supermarket,EyeTracking→PC,1,P3,39.500000,2.635000,,,1
supermarket,EyeTracking→PC,1,P3,40.500000,2.645000,,,1
supermarket,EyeTracking→PC,1,P3,41.500000,2.660000,,,1
supermarket,EyeTracking→PC,1,P3,42.500000,2.590000,,,1
supermarket,EyeTracking→PC,1,P3,43.500000,2.530000,,,1
supermarket,EyeTracking→PC,1,P3,44.500000,2.460000,,,1
supermarket,EyeTracking→PC,1,P3,45.500000,2.350000,,,1
supermarket,EyeTracking→PC,1,P3,46.500000,2.345000,,,1
supermarket,EyeTracking→PC,1,P3,47.500000,2.390000,,,1
supermarket,EyeTracking→PC,1,P3,48.500000,2.225000,,,1
supermarket,EyeTracking→PC,1,P3,49.500000,2.275000,,,1
supermarket,EyeTracking→PC,1,P3,50.500000,2.650000,,,1
supermarket,EyeTracking→PC,1,P3,51.500000,2.830000,,,1
supermarket,EyeTracking→PC,1,P3,52.500000,2.860000,,,1
supermarket,EyeTracking→PC,1,P3,53.500000,2.950000,,,1
supermarket,EyeTracking→PC,1,P3,54.500000,2.650000,,,1
supermarket,EyeTracking→PC,1,P3,55.500000,2.670000,,,1
supermarket,EyeTracking→PC,1,P3,56.500000,2.620000,,,1
supermarket,EyeTracking→PC,1,P3,57.500000,2.625000,,,1
supermarket,EyeTracking→PC,1,P3,58.500000,2.685000,,,1
supermarket,EyeTracking→PC,1,P3,59.500000,2.705000,,,1
supermarket,EyeTracking→PC,1,P3,60.500000,2.610000,,,1
supermarket,EyeTracking→PC,1,P3,61.500000,2.630000,,,1
supermarket,EyeTracking→PC,1,P3,62.500000,2.585000,,,1
supermarket,EyeTracking→PC,1,P3,63.500000,2.770000,,,1
supermarket,EyeTracking→PC,1,P3,64.500000,2.500000,,,1
supermarket,EyeTracking→PC,1,P3,65.500000,2.500000,,,1
supermarket,EyeTracking→PC,1,P3,66.500000,2.420000,,,1
supermarket,EyeTracking→PC,1,P3,67.500000,2.390000,,,1
supermarket,EyeTracking→PC,1,P3,68.500000,2.150000,,,1
supermarket,EyeTracking→PC,1,P3,69.500000,2.340000,,,1
supermarket,EyeTracking→PC,1,P3,70.500000,2.385000,,,1
supermarket,EyeTracking→PC,1,P3,71.500000,2.540000,,,1
supermarket,EyeTracking→PC,1,P3,72.500000,2.520000,,,1
supermarket,EyeTracking→PC,1,P3,73.500000,2.670000,,,1
supermarket,EyeTracking→PC,1,P3,74.500000,2.430000,,,1
supermarket,EyeTracking→PC,1,P3,75.500000,2.520000,,,1
supermarket,EyeTracking→PC,1,P3,76.500000,2.390000,,,1
supermarket,EyeTracking→PC,1,P3,77.500000,2.215000,,,1
supermarket,EyeTracking→PC,1,P3,78.500000,2.100000,,,1
supermarket,EyeTracking→PC,1,P3,79.500000,2.060000,,,1
supermarket,EyeTracking→PC,1,P3,80.500000,2.575000,,,1
supermarket,EyeTracking→PC,1,P3,81.500000,2.610000,,,1
supermarket,EyeTracking→PC,1,P3,82.500000,2.510000,,,1
supermarket,EyeTracking→PC,1,P3,83.500000,2.620000,,,1
supermarket,EyeTracking→PC,1,P3,84.500000,2.530000,,,1
supermarket,EyeTracking→PC,1,P3,85.500000,2.630000,,,1
supermarket,EyeTracking→PC,1,P3,86.500000,2.625000,,,1
supermarket,EyeTracking→PC,1,P3,87.500000,2.450000,,,1
supermarket,EyeTracking→PC,1,P3,88.500000,2.290000,,,1
supermarket,EyeTracking→PC,1,P3,89.500000,2.410000,,,1
supermarket,EyeTracking→PC,1,P3,90.500000,2.440000,,,1
supermarket,EyeTracking→PC,1,P3,91.500000,2.510000,,,1
supermarket,EyeTracking→PC,1,P3,92.500000,2.460000,,,1
supermarket,EyeTracking→PC,1,P3,93.500000,2.440000,,,1
supermarket,EyeTracking→PC,1,P3,94.500000,2.530000,,,1
supermarket,EyeTracking→PC,1,P3,95.500000,2.480000,,,1
supermarket,EyeTracking→PC,1,P3,96.500000,2.400000,,,1
supermarket,EyeTracking→PC,1,P3,97.500000,2.310000,,,1
supermarket,EyeTracking→PC,1,P3,98.500000,2.475000,,,1
supermarket,EyeTracking→PC,1,P3,99.500000,2.425000,,,1
supermarket,EyeTracking→PC,1,P3,100.500000,2.675000,,,1
supermarket,EyeTracking→PC,1,P3,101.500000,2.900000,,,1
supermarket,EyeTracking→PC,1,P3,102.500000,2.735000,,,1
supermarket,EyeTracking→PC,1,P3,103.500000,2.750000,,,1
supermarket,EyeTracking→PC,1,P3,104.500000,2.710000,,,1
supermarket,EyeTracking→PC,1,P3,105.500000,2.730000,,,1
supermarket,EyeTracking→PC,1,P3,106.500000,2.640000,,,1
supermarket,EyeTracking→PC,1,P3,107.500000,2.400000,,,1
supermarket,EyeTracking→PC,1,P3,108.500000,2.380000,,,1
supermarket,EyeTracking→PC,1,P3,109.500000,2.395000,,,1
supermarket,EyeTracking→PC,1,P3,110.500000,2.490000,,,1
supermarket,EyeTracking→PC,1,P3,111.500000,2.725000,,,1
supermarket,EyeTracking→PC,1,P3,112.500000,2.595000,,,1
supermarket,EyeTracking→PC,1,P3,113.500000,2.490000,,,1
supermarket,EyeTracking→PC,1,P3,114.500000,2.530000,,,1
supermarket,EyeTracking→PC,1,P3,115.500000,2.440000,,,1
supermarket,EyeTracking→PC,1,P3,116.500000,2.475000,,,1
supermarket,EyeTracking→PC,1,P3,117.500000,2.520000,,,1
supermarket,EyeTracking→PC,1,P3,118.500000,3.240000,,,1
supermarket,EyeTracking→PC,1,P3,119.500000,2.545000,,,1
supermarket,EyeTracking→PC,1,P3,120.500000,2.525000,,,1
supermarket,EyeTracking→PC,1,P3,121.500000,3.130000,,,1
supermarket,EyeTracking→PC,1,P3,122.500000,2.600000,,,1
supermarket,EyeTracking→PC,1,P3,123.500000,2.500000,,,1
supermarket,EyeTracking→PC,1,P3,124.500000,2.540000,,,1
supermarket,EyeTracking→PC,1,P3,125.500000,2.460000,,,1
supermarket,EyeTracking→PC,1,P3,126.500000,2.335000,,,1
supermarket,EyeTracking→PC,1,P3,127.500000,2.320000,,,1
supermarket,EyeTracking→PC,1,P3,128.500000,2.310000,,,1
supermarket,EyeTracking→PC,1,P3,129.500000,2.280000,,,1
supermarket,EyeTracking→PC,1,P3,130.500000,2.240000,,,1
supermarket,EyeTracking→PC,1,P3,131.500000,2.515000,,,1
supermarket,EyeTracking→PC,1,P3,132.500000,2.535000,,,1
supermarket,EyeTracking→PC,1,P3,133.500000,2.650000,,,1
supermarket,EyeTracking→PC,1,P3,134.500000,2.630000,,,1
supermarket,EyeTracking→PC,1,P3,135.500000,2.485000,,,1
supermarket,EyeTracking→PC,1,P3,136.500000,2.410000,,,1
supermarket,EyeTracking→PC,1,P3,137.500000,2.310000,,,1
supermarket,EyeTracking→PC,1,P3,138.500000,2.290000,,,1
supermarket,EyeTracking→PC,1,P3,139.500000,2.380000,,,1
supermarket,EyeTracking→PC,1,P3,140.500000,2.240000,,,1
supermarket,EyeTracking→PC,1,P3,141.500000,2.430000,,,1
supermarket,EyeTracking→PC,1,P3,142.500000,2.360000,,,1
supermarket,EyeTracking→PC,1,P3,143.500000,2.580000,,,1
supermarket,EyeTracking→PC,1,P3,144.500000,2.440000,,,1
supermarket,EyeTracking→PC,1,P3,145.500000,2.415000,,,1
supermarket,EyeTracking→PC,1,P3,146.500000,2.395000,,,1
supermarket,EyeTracking→PC,1,P3,147.500000,2.470000,,,1
supermarket,EyeTracking→PC,1,P3,148.500000,2.250000,,,1
supermarket,EyeTracking→PC,1,P3,149.500000,2.300000,,,1
supermarket,EyeTracking→PC,1,P3,150.500000,2.270000,,,1
supermarket,EyeTracking→PC,1,P3,151.500000,3.220000,,,1
supermarket,EyeTracking→PC,1,P3,152.500000,2.025000,,,1
supermarket,EyeTracking→PC,1,P3,153.500000,1.870000,,,1
supermarket,EyeTracking→PC,1,P3,154.500000,1.980000,,,1
supermarket,EyeTracking→PC,1,P3,155.500000,1.905000,,,1
supermarket,EyeTracking→PC,1,P3,156.500000,2.035000,,,1
supermarket,EyeTracking→PC,1,P3,157.500000,1.990000,,,1
supermarket,EyeTracking→PC,1,P3,158.500000,2.000000,,,1
supermarket,EyeTracking→PC,1,P3,159.500000,1.875000,,,1
supermarket,EyeTracking→PC,1,P3,160.500000,2.265000,,,1
supermarket,EyeTracking→PC,1,P3,161.500000,2.350000,,,1
supermarket,EyeTracking→PC,1,P3,162.500000,2.460000,,,1
supermarket,EyeTracking→PC,1,P3,163.500000,2.370000,,,1
supermarket,EyeTracking→PC,1,P3,164.500000,2.340000,,,1
supermarket,EyeTracking→PC,1,P3,165.500000,2.430000,,,1
supermarket,EyeTracking→PC,1,P3,166.500000,2.430000,,,1
supermarket,EyeTracking→PC,1,P3,167.500000,2.180000,,,1
supermarket,EyeTracking→PC,1,P3,168.500000,2.365000,,,1
supermarket,EyeTracking→PC,1,P3,169.500000,2.130000,,,1
supermarket,EyeTracking→PC,1,P3,170.500000,2.350000,,,1
supermarket,EyeTracking→PC,1,P3,171.500000,2.325000,,,1
supermarket,EyeTracking→PC,1,P3,172.500000,2.370000,,,1
supermarket,EyeTracking→PC,1,P3,173.500000,2.440000,,,1
supermarket,EyeTracking→PC,1,P3,174.500000,2.210000,,,1
supermarket,EyeTracking→PC,1,P3,175.500000,2.320000,,,1
supermarket,EyeTracking→PC,1,P3,176.500000,2.290000,,,1
supermarket,EyeTracking→PC,1,P3,177.500000,2.320000,,,1
supermarket,EyeTracking→PC,1,P3,178.500000,2.285000,,,1
supermarket,EyeTracking→PC,1,P3,179.500000,1.900000,,,1
supermarket,EyeTracking→PC,1,P3,180.500000,2.435000,,,1
