序号,采集时间,发出时间,链路,延迟(毫秒),抖动(毫秒),丢包率(%),最小延迟,最大延迟,中位延迟,95百分位延迟,99百分位延迟,帧到达延迟,帧间隔（毫秒）,丢帧率(%),测量类型,时钟同步有效,时钟同步状态,时钟偏移(毫秒),同步RTT(毫秒),同步年龄(毫秒),偏移不确定度上界(毫秒),同步样本数
108,2026-08-21 09:50:57.215,2026-08-21 09:50:57.210,EyeTracking→PC,5.46,1.73,0.00,2.20,22.28,6.26,17.52,21.83,5.46,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,114.7,3.214,8
109,2026-08-21 09:50:57.218,2026-08-21 09:50:57.215,MoCap→PC,8.42,0.44,0.00,5.17,9.61,7.41,8.62,9.52,8.42,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
110,2026-08-21 09:50:57.223,2026-08-21 09:50:57.220,EyeTracking→PC,3.51,1.73,0.00,2.20,22.28,6.22,17.50,21.82,3.51,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,122.5,3.214,8
111,2026-08-21 09:50:57.229,2026-08-21 09:50:57.226,MoCap→PC,9.36,0.44,0.00,5.17,9.61,7.42,9.04,9.52,9.36,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
112,2026-08-21 09:50:57.236,2026-08-21 09:50:57.199,PC<->VR 状态同步,37.76,0.32,0.00,37.76,38.93,38.36,38.93,38.93,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55263.109,5.453,133.7,3.214,8
113,2026-08-21 09:50:57.235,2026-08-21 09:50:57.230,EyeTracking→PC,5.63,1.73,0.00,2.20,22.28,6.18,17.48,21.81,5.63,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,134.6,3.214,8
114,2026-08-21 09:50:57.241,2026-08-21 09:50:57.238,MoCap→PC,9.08,0.48,0.00,5.17,9.61,7.42,9.08,9.52,9.08,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
115,2026-08-21 09:50:57.243,2026-08-21 09:50:57.241,EyeTracking→PC,2.41,1.73,0.00,2.20,22.28,6.07,17.46,21.80,2.41,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,142.2,3.214,8
116,2026-08-21 09:50:57.245,2026-08-21 09:50:57.208,PC<->VR 状态同步,37.76,0.32,0.00,37.76,38.93,38.36,38.93,38.93,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55263.109,5.453,143.6,3.214,8
117,2026-08-21 09:50:57.251,2026-08-21 09:50:57.249,MoCap→PC,6.92,0.44,0.00,5.17,9.61,7.42,9.07,9.51,6.92,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
118,2026-08-21 09:50:57.253,2026-08-21 09:50:57.251,EyeTracking→PC,1.96,0.48,0.00,1.96,22.28,5.95,17.44,21.79,1.96,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,152.6,3.214,8
119,2026-08-21 09:50:57.263,2026-08-21 09:50:57.261,MoCap→PC,7.14,0.48,0.00,5.17,9.61,7.41,9.07,9.51,7.14,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
120,2026-08-21 09:50:57.262,2026-08-21 09:50:57.261,EyeTracking→PC,1.63,0.48,0.00,1.63,22.28,5.83,17.42,21.78,1.63,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,162.0,3.214,8
121,2026-08-21 09:50:57.274,2026-08-21 09:50:57.271,MoCap→PC,8.88,0.54,0.00,5.17,9.61,7.42,9.07,9.51,8.88,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
122,2026-08-21 09:50:57.279,2026-08-21 09:50:57.242,PC<->VR 状态同步,37.76,0.31,0.00,37.76,38.93,38.36,38.93,38.93,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55263.109,5.453,177.4,3.214,8
123,2026-08-21 09:50:57.278,2026-08-21 09:50:57.272,EyeTracking→PC,6.74,0.48,0.00,1.63,22.28,5.95,17.40,21.77,6.74,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,177.6,3.214,8
124,2026-08-21 09:50:57.285,2026-08-21 09:50:57.282,MoCap→PC,8.08,0.54,0.00,5.17,9.61,7.42,9.07,9.51,8.08,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
125,2026-08-21 09:50:57.287,2026-08-21 09:50:57.282,EyeTracking→PC,5.04,0.48,0.00,1.63,22.28,5.83,17.38,21.76,5.04,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,185.5,3.214,8
126,2026-08-21 09:50:57.295,2026-08-21 09:50:57.293,MoCap→PC,7.26,0.54,0.00,5.17,9.61,7.42,9.07,9.51,7.26,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
127,2026-08-21 09:50:57.303,2026-08-21 09:50:57.297,EyeTracking→PC,5.99,1.11,0.00,1.63,22.28,5.95,17.36,21.75,5.99,15.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,201.5,3.214,8
128,2026-08-21 09:50:57.304,2026-08-21 09:50:57.267,PC<->VR 状态同步,37.76,0.30,0.00,37.76,38.93,38.36,38.93,38.93,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55263.109,5.453,201.8,3.214,8
129,2026-08-21 09:50:57.307,2026-08-21 09:50:57.304,MoCap→PC,8.77,0.54,0.00,5.17,9.61,7.42,9.07,9.51,8.77,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
130,2026-08-21 09:50:57.314,2026-08-21 09:50:57.308,EyeTracking→PC,6.69,1.11,0.00,1.63,22.28,5.97,17.34,21.74,6.69,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,214.3,3.214,8
131,2026-08-21 09:50:57.317,2026-08-21 09:50:57.315,MoCap→PC,6.56,0.54,0.00,5.17,9.61,7.42,9.07,9.50,6.56,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
132,2026-08-21 09:50:57.320,2026-08-21 09:50:57.318,EyeTracking→PC,2.83,1.11,0.00,1.63,22.28,5.95,17.33,21.73,2.83,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,221.4,3.214,8
133,2026-08-21 09:50:57.327,2026-08-21 09:50:57.289,PC<->VR 状态同步,38.15,0.26,0.00,37.76,38.93,38.36,38.93,38.93,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55263.109,5.453,225.3,3.214,8
134,2026-08-21 09:50:57.330,2026-08-21 09:50:57.327,MoCap→PC,7.66,0.57,0.00,5.17,9.61,7.42,9.07,9.50,7.66,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
135,2026-08-21 09:50:57.333,2026-08-21 09:50:57.329,EyeTracking→PC,4.46,1.11,0.00,1.63,22.28,5.83,17.31,21.72,4.46,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,232.4,3.214,8
136,2026-08-21 09:50:57.340,2026-08-21 09:50:57.337,MoCap→PC,7.51,0.62,0.00,5.17,9.61,7.44,9.07,9.50,7.51,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
137,2026-08-21 09:50:57.340,2026-08-21 09:50:57.339,EyeTracking→PC,1.56,1.11,0.00,1.56,22.28,5.70,17.29,21.71,1.56,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,239.9,3.214,8
138,2026-08-21 09:50:57.350,2026-08-21 09:50:57.349,MoCap→PC,4.83,0.62,0.00,4.83,9.61,7.42,9.07,9.50,4.83,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
139,2026-08-21 09:50:57.352,2026-08-21 09:50:57.349,EyeTracking→PC,3.75,1.11,0.00,1.56,22.28,5.66,17.26,21.70,3.75,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,251.4,3.214,8
140,2026-08-21 09:50:57.361,2026-08-21 09:50:57.323,PC<->VR 状态同步,38.15,0.25,0.00,37.76,38.93,38.33,38.93,38.93,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55263.109,5.453,258.8,3.214,8
141,2026-08-21 09:50:57.361,2026-08-21 09:50:57.360,MoCap→PC,6.18,0.62,0.00,4.83,9.61,7.42,9.06,9.50,6.18,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
142,2026-08-21 09:50:57.363,2026-08-21 09:50:57.360,EyeTracking→PC,2.95,1.11,0.00,1.56,22.28,5.63,17.22,21.70,2.95,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,261.5,3.214,8
143,2026-08-21 09:50:57.372,2026-08-21 09:50:57.370,EyeTracking→PC,2.14,1.11,0.00,1.56,22.28,5.56,17.19,21.69,2.14,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,270.6,3.214,8
144,2026-08-21 09:50:57.374,2026-08-21 09:50:57.371,MoCap→PC,8.18,0.57,0.00,4.83,9.61,7.42,9.06,9.50,8.18,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
145,2026-08-21 09:50:57.385,2026-08-21 09:50:57.382,MoCap→PC,8.38,0.54,0.00,4.83,9.61,7.44,9.06,9.49,8.38,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
146,2026-08-21 09:50:57.387,2026-08-21 09:50:57.380,EyeTracking→PC,7.21,1.11,0.00,1.56,22.28,5.63,17.16,21.68,7.21,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,286.5,3.214,8
147,2026-08-21 09:50:57.394,2026-08-21 09:50:57.391,EyeTracking→PC,3.19,1.11,0.00,1.56,22.28,5.56,17.13,21.67,3.19,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,292.7,3.214,8
148,2026-08-21 09:50:57.396,2026-08-21 09:50:57.358,PC<->VR 状态同步,38.15,0.25,0.00,37.76,38.93,38.30,38.93,38.93,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55263.109,5.453,293.7,3.214,8
149,2026-08-21 09:50:57.396,2026-08-21 09:50:57.393,MoCap→PC,7.70,0.54,0.00,4.83,9.61,7.45,9.06,9.49,7.70,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
150,2026-08-21 09:50:57.406,2026-08-21 09:50:57.404,MoCap→PC,6.12,0.54,0.00,4.83,9.61,7.44,9.06,9.49,6.12,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
151,2026-08-21 09:50:57.407,2026-08-21 09:50:57.401,EyeTracking→PC,5.98,1.11,0.00,1.56,22.28,5.63,17.10,21.66,5.98,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,306.7,3.214,8
152,2026-08-21 09:50:57.414,2026-08-21 09:50:57.411,EyeTracking→PC,3.48,1.11,0.00,1.56,22.28,5.56,17.06,21.65,3.48,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,314.4,3.214,8
153,2026-08-21 09:50:57.418,2026-08-21 09:50:57.415,MoCap→PC,7.01,0.54,0.00,4.83,9.61,7.42,9.06,9.49,7.01,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
154,2026-08-21 09:50:57.426,2026-08-21 09:50:57.388,PC<->VR 状态同步,38.15,0.24,0.00,37.76,38.93,38.30,38.93,38.93,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55263.109,5.453,323.9,3.214,8
155,2026-08-21 09:50:57.426,2026-08-21 09:50:57.422,EyeTracking→PC,4.11,1.11,0.00,1.56,22.28,5.50,17.03,21.64,4.11,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,325.1,3.214,8
156,2026-08-21 09:50:57.429,2026-08-21 09:50:57.427,MoCap→PC,7.75,0.57,0.00,4.83,9.61,7.44,9.06,9.49,7.75,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
157,2026-08-21 09:50:57.434,2026-08-21 09:50:57.432,EyeTracking→PC,2.07,1.11,0.00,1.56,22.28,5.48,17.00,21.63,2.07,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,334.1,3.214,8
158,2026-08-21 09:50:57.439,2026-08-21 09:50:57.437,MoCap→PC,7.32,0.62,0.00,4.83,9.61,7.42,9.06,9.49,7.32,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
159,2026-08-21 09:50:57.442,2026-08-21 09:50:57.404,PC<->VR 状态同步,38.46,0.24,0.00,37.76,38.93,38.30,38.93,38.93,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55263.109,5.453,340.0,3.214,8
160,2026-08-21 09:50:57.447,2026-08-21 09:50:57.442,EyeTracking→PC,4.98,1.11,0.00,1.56,22.28,5.46,16.97,21.62,4.98,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,346.1,3.214,8
161,2026-08-21 09:50:57.451,2026-08-21 09:50:57.449,MoCap→PC,7.35,0.65,0.00,4.83,9.61,7.42,9.05,9.49,7.35,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
162,2026-08-21 09:50:57.461,2026-08-21 09:50:57.423,PC<->VR 状态同步,38.46,0.25,0.00,37.76,38.93,38.30,38.93,38.93,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55263.109,5.453,359.0,3.214,8
163,2026-08-21 09:50:57.462,2026-08-21 09:50:57.460,MoCap→PC,6.92,0.62,0.00,4.83,9.61,7.41,9.04,9.48,6.92,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
164,2026-08-21 09:50:57.466,2026-08-21 09:50:57.453,EyeTracking→PC,13.72,1.11,0.00,1.56,22.28,5.48,16.94,21.61,13.72,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,365.9,3.214,8
165,2026-08-21 09:50:57.466,2026-08-21 09:50:57.463,EyeTracking→PC,3.75,1.11,0.00,1.56,22.28,5.46,16.90,21.60,3.75,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,366.0,3.214,8
166,2026-08-21 09:50:57.472,2026-08-21 09:50:57.471,MoCap→PC,4.69,0.62,0.00,4.69,9.61,7.40,9.03,9.48,4.69,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
167,2026-08-21 09:50:57.484,2026-08-21 09:50:57.482,MoCap→PC,7.82,0.59,0.00,4.69,9.61,7.41,9.02,9.48,7.82,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
168,2026-08-21 09:50:57.483,2026-08-21 09:50:57.474,EyeTracking→PC,9.51,1.11,0.00,1.56,22.28,5.48,16.87,21.59,9.51,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,382.6,3.214,8
169,2026-08-21 09:50:57.486,2026-08-21 09:50:57.484,EyeTracking→PC,2.08,1.11,0.00,1.56,22.28,5.46,16.84,21.58,2.08,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,384.6,3.214,8
170,2026-08-21 09:50:57.494,2026-08-21 09:50:57.456,PC<->VR 状态同步,38.46,0.26,0.00,37.76,38.93,38.30,38.93,38.93,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55263.109,5.453,392.2,3.214,8
171,2026-08-21 09:50:57.496,2026-08-21 09:50:57.493,MoCap→PC,8.71,0.54,0.00,4.69,9.61,7.42,9.01,9.48,8.71,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
172,2026-08-21 09:50:57.498,2026-08-21 09:50:57.494,EyeTracking→PC,3.94,1.11,0.00,1.56,22.28,5.37,16.81,21.57,3.94,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,396.4,3.214,8
173,2026-08-21 09:50:57.507,2026-08-21 09:50:57.504,MoCap→PC,7.28,0.54,0.00,4.69,9.61,7.41,9.01,9.48,7.28,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
174,2026-08-21 09:50:57.510,2026-08-21 09:50:57.472,PC<->VR 状态同步,38.46,0.26,0.00,37.76,38.93,38.33,38.93,38.93,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55263.109,5.453,407.9,3.214,8
175,2026-08-21 09:50:57.518,2026-08-21 09:50:57.515,MoCap→PC,7.22,0.54,0.00,4.69,9.61,7.40,9.00,9.48,7.22,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
176,2026-08-21 09:50:57.520,2026-08-21 09:50:57.505,EyeTracking→PC,15.26,0.49,0.00,1.56,22.28,5.46,16.78,21.56,15.26,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,419.8,3.214,8
177,2026-08-21 09:50:57.520,2026-08-21 09:50:57.515,EyeTracking→PC,5.28,0.48,0.00,1.56,22.28,5.37,16.74,21.56,5.28,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,419.9,3.214,8
178,2026-08-21 09:50:57.528,2026-08-21 09:50:57.526,MoCap→PC,6.04,0.54,0.00,4.69,9.61,7.40,8.99,9.47,6.04,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
179,2026-08-21 09:50:57.528,2026-08-21 09:50:57.526,EyeTracking→PC,2.86,0.49,0.00,1.56,22.28,5.28,16.71,21.55,2.86,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,427.7,3.214,8
180,2026-08-21 09:50:57.540,2026-08-21 09:50:57.537,MoCap→PC,7.80,0.54,0.00,4.69,9.61,7.40,8.98,9.47,7.80,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
181,2026-08-21 09:50:57.545,2026-08-21 09:50:57.507,PC<->VR 状态同步,38.46,0.27,0.00,37.76,38.93,38.36,38.93,38.93,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55263.109,5.453,443.1,3.214,8
182,2026-08-21 09:50:57.549,2026-08-21 09:50:57.536,EyeTracking→PC,12.96,0.48,0.00,1.56,22.28,5.37,16.68,21.54,12.96,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,447.5,3.214,8
183,2026-08-21 09:50:57.551,2026-08-21 09:50:57.549,MoCap→PC,7.58,0.54,0.00,4.69,9.61,7.41,8.97,9.47,7.58,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
184,2026-08-21 09:50:57.553,2026-08-21 09:50:57.547,EyeTracking→PC,6.25,0.49,0.00,1.56,22.28,5.46,16.65,21.53,6.25,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,452.1,3.214,8
185,2026-08-21 09:50:57.562,2026-08-21 09:50:57.560,MoCap→PC,7.40,0.48,0.00,4.69,9.61,7.41,8.96,9.47,7.40,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
186,2026-08-21 09:50:57.566,2026-08-21 09:50:57.563,EyeTracking→PC,3.65,1.31,0.00,1.56,22.28,5.37,16.58,21.52,3.65,16.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,465.6,3.214,8
187,2026-08-21 09:50:57.573,2026-08-21 09:50:57.571,MoCap→PC,7.18,0.44,0.00,4.69,9.61,7.40,8.95,9.47,7.18,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
188,2026-08-21 09:50:57.578,2026-08-21 09:50:57.540,PC<->VR 状态同步,38.79,0.30,0.00,37.76,38.93,38.36,38.93,38.93,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55263.109,5.453,476.2,3.214,8
189,2026-08-21 09:50:57.578,2026-08-21 09:50:57.574,EyeTracking→PC,4.64,1.31,0.00,1.56,22.28,5.28,16.51,21.51,4.64,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,478.8,3.214,8
190,2026-08-21 09:50:57.585,2026-08-21 09:50:57.582,MoCap→PC,7.75,0.44,0.00,4.69,9.61,7.41,8.94,9.47,7.75,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
191,2026-08-21 09:50:57.586,2026-08-21 09:50:57.584,EyeTracking→PC,2.24,1.31,0.00,1.56,22.28,5.28,16.44,21.50,2.24,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,484.9,3.214,8
192,2026-08-21 09:50:57.595,2026-08-21 09:50:57.593,MoCap→PC,7.19,0.44,0.00,4.69,9.61,7.40,8.93,9.46,7.19,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
193,2026-08-21 09:50:57.596,2026-08-21 09:50:57.594,EyeTracking→PC,2.89,1.31,0.00,1.56,22.28,5.27,16.37,21.49,2.89,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55263.109,5.453,496.5,3.214,8
194,2026-08-21 09:50:56.597,2026-08-21 09:50:56.593,MoCap→VR,4.36,0.30,0.00,2.62,30.35,10.78,18.58,23.49,4.36,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
195,2026-08-21 09:50:57.607,2026-08-21 09:50:57.604,MoCap→PC,8.07,0.44,0.00,4.69,9.61,7.41,8.93,9.46,8.07,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
196,2026-08-21 09:50:56.609,2026-08-21 09:50:56.604,MoCap→VR,4.98,0.30,0.00,2.62,30.35,10.78,18.58,23.49,4.98,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
197,2026-08-21 09:50:56.619,2026-08-21 09:50:56.615,MoCap→VR,3.89,0.30,0.00,2.62,30.35,10.78,18.58,23.49,3.89,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
198,2026-08-21 09:50:56.631,2026-08-21 09:50:56.626,MoCap→VR,4.80,0.30,0.00,2.62,30.35,10.78,18.58,23.49,4.80,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
199,2026-08-21 09:50:56.643,2026-08-21 09:50:56.638,MoCap→VR,4.76,0.36,0.00,2.62,30.35,10.78,18.58,23.49,4.76,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
200,2026-08-21 09:50:56.653,2026-08-21 09:50:56.649,MoCap→VR,3.69,0.36,0.00,2.62,30.35,10.78,18.58,23.49,3.69,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
201,2026-08-21 09:50:56.663,2026-08-21 09:50:56.660,MoCap→VR,3.35,0.36,0.00,2.62,30.35,10.78,18.58,23.49,3.35,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
202,2026-08-21 09:50:56.675,2026-08-21 09:50:56.671,MoCap→VR,4.02,0.30,0.00,2.62,30.35,10.78,18.58,23.49,4.02,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
203,2026-08-21 09:50:56.685,2026-08-21 09:50:56.682,MoCap→VR,3.04,0.30,0.00,2.62,30.35,10.78,18.58,23.49,3.04,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
204,2026-08-21 09:50:56.697,2026-08-21 09:50:56.693,MoCap→VR,4.12,0.30,0.00,2.62,30.35,10.78,18.58,23.49,4.12,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
205,2026-08-21 09:50:56.708,2026-08-21 09:50:56.704,MoCap→VR,3.55,0.30,0.00,2.62,30.35,10.78,18.58,23.49,3.55,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
206,2026-08-21 09:50:56.720,2026-08-21 09:50:56.715,MoCap→VR,5.15,0.30,0.00,2.62,30.35,10.78,18.58,23.49,5.15,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
207,2026-08-21 09:50:56.730,2026-08-21 09:50:56.727,MoCap→VR,3.42,0.36,0.00,2.62,30.35,10.78,18.58,23.49,3.42,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
208,2026-08-21 09:50:56.741,2026-08-21 09:50:56.737,MoCap→VR,3.94,0.44,0.00,2.62,30.35,10.78,18.58,23.49,3.94,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
209,2026-08-21 09:50:56.753,2026-08-21 09:50:56.749,MoCap→VR,3.62,0.48,0.00,2.62,30.35,10.78,18.58,23.49,3.62,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
210,2026-08-21 09:50:56.765,2026-08-21 09:50:56.760,MoCap→VR,4.87,0.44,0.00,2.62,30.35,10.78,18.58,23.49,4.87,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
211,2026-08-21 09:50:56.775,2026-08-21 09:50:56.771,MoCap→VR,3.73,0.44,0.00,2.62,30.35,10.77,18.58,23.49,3.73,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
212,2026-08-21 09:50:56.786,2026-08-21 09:50:56.782,MoCap→VR,4.12,0.44,0.00,2.62,30.35,10.77,18.58,23.49,4.12,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
213,2026-08-21 09:50:56.798,2026-08-21 09:50:56.793,MoCap→VR,4.65,0.44,0.00,2.62,30.35,10.77,18.58,23.49,4.65,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
214,2026-08-21 09:50:56.808,2026-08-21 09:50:56.804,MoCap→VR,4.02,0.44,0.00,2.62,30.35,10.77,18.58,23.49,4.02,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
215,2026-08-21 09:50:56.819,2026-08-21 09:50:56.815,MoCap→VR,3.79,0.44,0.00,2.62,30.35,10.77,18.58,23.49,3.79,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
216,2026-08-21 09:50:56.837,2026-08-21 09:50:56.826,MoCap→VR,10.84,0.44,0.00,2.62,30.35,10.78,18.58,23.49,10.84,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
217,2026-08-21 09:50:56.848,2026-08-21 09:50:56.838,MoCap→VR,10.47,0.48,0.00,2.62,30.35,10.77,18.58,23.49,10.47,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
218,2026-08-21 09:50:56.860,2026-08-21 09:50:56.849,MoCap→VR,10.75,0.48,0.00,2.62,30.35,10.77,18.58,23.49,10.75,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
219,2026-08-21 09:50:56.869,2026-08-21 09:50:56.860,MoCap→VR,8.96,0.44,0.00,2.62,30.35,10.77,18.58,23.49,8.96,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
220,2026-08-21 09:50:56.882,2026-08-21 09:50:56.871,MoCap→VR,10.70,0.44,0.00,2.62,30.35,10.77,18.58,23.49,10.70,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
221,2026-08-21 09:50:56.894,2026-08-21 09:50:56.882,MoCap→VR,12.25,0.44,0.00,2.62,30.35,10.78,18.58,23.49,12.25,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
222,2026-08-21 09:50:56.910,2026-08-21 09:50:56.893,MoCap→VR,16.69,0.44,0.00,2.62,30.35,10.78,18.58,23.49,16.69,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
223,2026-08-21 09:50:56.919,2026-08-21 09:50:56.904,MoCap→VR,14.80,0.44,0.00,2.62,30.35,10.78,18.58,23.49,14.80,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
224,2026-08-21 09:50:56.926,2026-08-21 09:50:56.915,MoCap→VR,11.41,0.44,0.00,2.62,30.35,10.79,18.58,23.49,11.41,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
225,2026-08-21 09:50:56.935,2026-08-21 09:50:56.926,MoCap→VR,9.08,0.44,0.00,2.62,30.35,10.79,18.58,23.49,9.08,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
226,2026-08-21 09:50:56.948,2026-08-21 09:50:56.938,MoCap→VR,10.37,0.48,0.00,2.62,30.35,10.79,18.58,23.49,10.37,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
227,2026-08-21 09:50:56.959,2026-08-21 09:50:56.949,MoCap→VR,9.53,0.44,0.00,2.62,30.35,10.79,18.58,23.49,9.53,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
