序号,采集时间,商品ID,商品名称,位置X,位置Y,位置Z,旋转X,旋转Y,旋转Z
1066,2026-08-14 21:51:21.087,103,Kele (2)(Clone),-0.050000,1.640000,-1.760000,84.661970,220.594500,88.638670
1067,2026-08-14 21:51:21.089,117,LeShi_heijiao(Clone),0.090000,1.610000,-1.780000,0.025756,297.828800,0.809760
1068,2026-08-14 21:51:21.089,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.989000,297.825100,0.747066
1069,2026-08-14 21:51:21.141,103,Kele (2)(Clone),-0.050000,1.640000,-1.760000,87.904460,220.223600,88.246480
1070,2026-08-14 21:51:21.202,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,89.767610,57.903740,286.260700
1071,2026-08-14 21:51:21.202,117,LeShi_heijiao(Clone),0.090000,1.610000,-1.780000,359.133000,297.818100,0.705120
1072,2026-08-14 21:51:21.202,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.240900,298.011300,359.810700
1073,2026-08-14 21:51:21.260,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,86.713420,39.618620,267.997100
1074,2026-08-14 21:51:21.324,101,Kele(Clone),-0.220000,1.618597,-1.780000,352.642300,19.624570,14.323870
1075,2026-08-14 21:51:21.324,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,85.232520,39.169770,267.465800
1076,2026-08-14 21:51:21.324,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.519700,297.849100,0.540980
1077,2026-08-14 21:51:21.393,85,FenDa (2)(Clone),-0.330000,1.620000,-1.780000,359.531600,1.246598,12.602840
1078,2026-08-14 21:51:21.393,101,Kele(Clone),-0.251150,1.620000,-1.778850,352.218000,4.700047,22.907210
1079,2026-08-14 21:51:21.393,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,87.057360,39.471410,267.845300
1080,2026-08-14 21:51:21.393,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,358.962100,297.836500,359.965900
1081,2026-08-14 21:51:21.458,83,Fenda(Clone),-0.420320,1.610000,-1.780000,0.709091,0.146789,8.406521
1082,2026-08-14 21:51:21.458,101,Kele(Clone),-0.290000,1.620000,-1.770000,354.243000,345.738400,21.764370
1083,2026-08-14 21:51:21.458,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,86.900410,37.840980,266.094000
1084,2026-08-14 21:51:21.521,83,Fenda(Clone),-0.430000,1.612760,-1.780000,0.836534,0.818318,11.621810
1085,2026-08-14 21:51:21.521,85,FenDa (2)(Clone),-0.340000,1.620000,-1.780000,349.293100,17.407480,25.788150
1086,2026-08-14 21:51:21.521,101,Kele(Clone),-0.290000,1.620000,-1.767240,358.730100,336.453600,26.307630
1087,2026-08-14 21:51:21.521,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,85.931240,39.487630,267.877000
1088,2026-08-14 21:51:21.574,83,Fenda(Clone),-0.430000,1.620000,-1.780000,0.107648,3.582647,19.862580
1089,2026-08-14 21:51:21.574,85,FenDa (2)(Clone),-0.340000,1.620000,-1.780000,345.004300,14.453530,32.059850
1090,2026-08-14 21:51:21.574,101,Kele(Clone),-0.290000,1.620000,-1.760000,0.665748,329.320600,31.613470
1091,2026-08-14 21:51:21.574,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,86.556450,38.132050,266.397800
1092,2026-08-14 21:51:21.635,29,Baishi (2)(Clone),-0.530000,1.610000,-1.780000,0.014006,359.762500,1.392380
1093,2026-08-14 21:51:21.636,83,Fenda(Clone),-0.430000,1.620000,-1.780000,358.604900,6.685181,23.736690
1094,2026-08-14 21:51:21.636,85,FenDa (2)(Clone),-0.340000,1.622149,-1.782149,342.164600,12.665700,36.434670
1095,2026-08-14 21:51:21.636,101,Kele(Clone),-0.290000,1.620000,-1.760000,2.513231,328.309000,33.832060
1096,2026-08-14 21:51:21.636,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,86.506100,39.679970,268.060800
1097,2026-08-14 21:51:21.692,29,Baishi (2)(Clone),-0.530000,1.610000,-1.780000,1.393860,0.069434,4.732033
1098,2026-08-14 21:51:21.692,83,Fenda(Clone),-0.430000,1.620000,-1.780000,354.064300,18.961820,25.546880
1099,2026-08-14 21:51:21.692,85,FenDa (2)(Clone),-0.340000,1.630000,-1.790000,335.647300,11.239530,39.565530
1100,2026-08-14 21:51:21.692,101,Kele(Clone),-0.290000,1.620000,-1.756685,6.144049,321.471800,35.224350
1101,2026-08-14 21:51:21.805,29,Baishi (2)(Clone),-0.530000,1.610000,-1.780000,3.653137,0.130191,6.564321
1102,2026-08-14 21:51:21.805,83,Fenda(Clone),-0.430000,1.620000,-1.790000,350.589100,28.031280,25.929820
1103,2026-08-14 21:51:21.805,85,FenDa (2)(Clone),-0.344340,1.630000,-1.790000,324.740400,6.608535,47.176250
1104,2026-08-14 21:51:21.805,86,FenDa (3)(Clone),-0.420000,1.610000,-1.880000,359.060000,0.013708,359.603900
1105,2026-08-14 21:51:21.805,101,Kele(Clone),-0.300000,1.620000,-1.750000,18.639480,301.279000,34.023380
1106,2026-08-14 21:51:21.865,29,Baishi (2)(Clone),-0.530000,1.610000,-1.780000,3.100326,0.144962,8.277847
1107,2026-08-14 21:51:21.865,85,FenDa (2)(Clone),-0.350000,1.630000,-1.790000,319.594500,8.100356,49.479420
1108,2026-08-14 21:51:21.926,29,Baishi (2)(Clone),-0.530000,1.610000,-1.780000,2.441212,359.758200,10.289730
1109,2026-08-14 21:51:21.926,83,Fenda(Clone),-0.430000,1.620000,-1.786546,351.352100,22.926180,28.732600
1110,2026-08-14 21:51:21.926,85,FenDa (2)(Clone),-0.350000,1.630000,-1.797106,314.699000,12.963430,48.984870
1111,2026-08-14 21:51:21.926,101,Kele(Clone),-0.300000,1.627106,-1.740556,32.007000,280.776600,29.766380
1112,2026-08-14 21:51:21.979,83,Fenda(Clone),-0.430000,1.620000,-1.785140,351.606600,22.151020,29.052510
1113,2026-08-14 21:51:21.979,85,FenDa (2)(Clone),-0.350000,1.630000,-1.800000,313.766900,13.871180,48.883070
1114,2026-08-14 21:51:21.979,101,Kele(Clone),-0.300000,1.630000,-1.740000,33.392070,277.951200,28.781600
1115,2026-08-14 21:51:22.029,29,Baishi (2)(Clone),-0.530000,1.620000,-1.780000,0.297930,0.359332,15.714270
1116,2026-08-14 21:51:22.029,83,Fenda(Clone),-0.430000,1.620000,-1.780000,351.912200,18.734280,33.720970
1117,2026-08-14 21:51:22.029,85,FenDa (2)(Clone),-0.350000,1.630000,-1.800000,307.377600,12.020500,55.044330
1118,2026-08-14 21:51:22.029,101,Kele(Clone),-0.310000,1.630000,-1.740000,45.338340,256.901600,15.957250
1119,2026-08-14 21:51:22.099,83,Fenda(Clone),-0.440000,1.620000,-1.780000,350.199300,18.695370,37.787770
1120,2026-08-14 21:51:22.099,85,FenDa (2)(Clone),-0.350000,1.630931,-1.800000,302.024700,9.087876,60.938350
1121,2026-08-14 21:51:22.099,101,Kele(Clone),-0.320000,1.630000,-1.730000,55.154100,215.549100,344.011300
1122,2026-08-14 21:51:22.161,27,Baishi(Clone),-0.630000,1.610000,-1.770000,0.113586,359.703700,3.080328
1123,2026-08-14 21:51:22.161,29,Baishi (2)(Clone),-0.530000,1.620000,-1.780000,356.003000,8.301725,22.435130
1124,2026-08-14 21:51:22.161,83,Fenda(Clone),-0.440000,1.623888,-1.780000,348.263200,19.230440,38.450010
1125,2026-08-14 21:51:22.161,85,FenDa (2)(Clone),-0.350000,1.640000,-1.800000,301.110400,1.709288,67.783870
1126,2026-08-14 21:51:22.161,86,FenDa (3)(Clone),-0.420000,1.610000,-1.880000,358.020700,0.400891,359.722100
1127,2026-08-14 21:51:22.162,101,Kele(Clone),-0.323888,1.630000,-1.720000,43.675290,173.083600,307.668900
1128,2026-08-14 21:51:22.232,27,Baishi(Clone),-0.630000,1.610000,-1.770000,1.163153,359.656200,5.180326
1129,2026-08-14 21:51:22.232,29,Baishi (2)(Clone),-0.530000,1.620000,-1.780000,354.577600,11.991570,24.131990
1130,2026-08-14 21:51:22.232,83,Fenda(Clone),-0.440000,1.630000,-1.780000,347.687100,17.849560,39.896340
1131,2026-08-14 21:51:22.232,85,FenDa (2)(Clone),-0.350000,1.640000,-1.800000,301.318300,354.515400,75.165280
1132,2026-08-14 21:51:22.232,101,Kele(Clone),-0.330000,1.630000,-1.720000,33.326910,163.533800,301.638300
1133,2026-08-14 21:51:22.290,27,Baishi(Clone),-0.630000,1.610000,-1.770000,1.955779,359.407000,7.101858
1134,2026-08-14 21:51:22.290,29,Baishi (2)(Clone),-0.530000,1.620000,-1.780000,353.837500,12.900080,25.859700
1135,2026-08-14 21:51:22.290,85,FenDa (2)(Clone),-0.350000,1.640000,-1.800000,302.761800,350.816300,79.058110
1136,2026-08-14 21:51:22.290,101,Kele(Clone),-0.330000,1.630000,-1.720000,26.895270,158.542500,299.592100
1137,2026-08-14 21:51:22.348,27,Baishi(Clone),-0.630000,1.610000,-1.770000,2.365565,359.371700,8.416323
1138,2026-08-14 21:51:22.348,29,Baishi (2)(Clone),-0.530000,1.620000,-1.780000,353.697700,11.695180,27.333150
1139,2026-08-14 21:51:22.349,83,Fenda(Clone),-0.440000,1.630000,-1.780000,345.643300,17.017740,41.433560
1140,2026-08-14 21:51:22.349,85,FenDa (2)(Clone),-0.350000,1.640000,-1.800000,303.589900,349.724400,80.027320
1141,2026-08-14 21:51:22.349,86,FenDa (3)(Clone),-0.420000,1.610000,-1.880000,358.187100,0.764122,358.641200
1142,2026-08-14 21:51:22.349,101,Kele(Clone),-0.330000,1.630000,-1.720000,27.600130,158.237300,299.207800
1143,2026-08-14 21:51:22.421,29,Baishi (2)(Clone),-0.530000,1.620000,-1.780000,352.338800,7.980504,30.802780
1144,2026-08-14 21:51:22.421,101,Kele(Clone),-0.330000,1.630000,-1.720000,34.059290,160.753800,299.184500
1145,2026-08-14 21:51:22.482,27,Baishi(Clone),-0.630000,1.620000,-1.770000,2.132669,359.886000,14.063200
1146,2026-08-14 21:51:22.482,29,Baishi (2)(Clone),-0.530000,1.620000,-1.780000,351.677400,4.286895,33.611500
1147,2026-08-14 21:51:22.482,83,Fenda(Clone),-0.440000,1.630000,-1.780000,343.806100,13.496000,44.642060
1148,2026-08-14 21:51:22.482,85,FenDa (2)(Clone),-0.350000,1.640000,-1.800000,304.612800,347.596800,82.087810
1149,2026-08-14 21:51:22.482,101,Kele(Clone),-0.330000,1.630000,-1.720000,37.885150,162.592300,299.744600
1150,2026-08-14 21:51:22.551,27,Baishi(Clone),-0.630000,1.620000,-1.780000,358.749800,8.240268,22.130140
1151,2026-08-14 21:51:22.552,29,Baishi (2)(Clone),-0.530000,1.630000,-1.780000,349.614600,355.817300,43.367690
1152,2026-08-14 21:51:22.552,83,Fenda(Clone),-0.440000,1.630000,-1.780000,342.806400,7.820813,49.556400
1153,2026-08-14 21:51:22.552,85,FenDa (2)(Clone),-0.357504,1.640000,-1.800000,306.642400,344.076600,85.848880
1154,2026-08-14 21:51:22.552,101,Kele(Clone),-0.330000,1.630000,-1.720000,38.234680,162.916100,298.516700
1155,2026-08-14 21:51:22.618,29,Baishi (2)(Clone),-0.540000,1.630000,-1.780000,345.967100,348.239000,56.733350
1156,2026-08-14 21:51:22.618,85,FenDa (2)(Clone),-0.360000,1.640000,-1.800000,308.549700,341.229300,89.467860
1157,2026-08-14 21:51:22.618,86,FenDa (3)(Clone),-0.420000,1.610000,-1.880000,359.015100,0.223178,359.170000
1158,2026-08-14 21:51:22.618,101,Kele(Clone),-0.330000,1.630000,-1.720000,39.122370,163.734200,298.003100
1159,2026-08-14 21:51:22.671,27,Baishi(Clone),-0.640000,1.630000,-1.780000,345.497700,17.280210,49.019120
1160,2026-08-14 21:51:22.671,28,Baishi (1)(Clone),-0.630000,1.610000,-1.870000,358.715900,359.622400,359.766600
1161,2026-08-14 21:51:22.671,29,Baishi (2)(Clone),-0.540000,1.630000,-1.780000,332.841900,348.681000,68.445870
1162,2026-08-14 21:51:22.671,83,Fenda(Clone),-0.449003,1.630000,-1.780000,342.264900,353.799100,56.940660
1163,2026-08-14 21:51:22.671,85,FenDa (2)(Clone),-0.360000,1.640000,-1.800000,310.389600,340.913600,89.744150
1164,2026-08-14 21:51:22.671,86,FenDa (3)(Clone),-0.420000,1.610000,-1.880000,359.429500,359.938600,359.588500
1165,2026-08-14 21:51:22.671,101,Kele(Clone),-0.330000,1.630000,-1.720000,38.652570,164.437900,297.701600
1166,2026-08-14 21:51:22.671,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,86.300750,37.019220,265.289600
1167,2026-08-14 21:51:22.735,27,Baishi(Clone),-0.650000,1.630000,-1.780000,341.100300,11.616900,63.952170
1168,2026-08-14 21:51:22.735,29,Baishi (2)(Clone),-0.540000,1.630000,-1.790000,321.175500,353.706500,70.200660
1169,2026-08-14 21:51:22.735,83,Fenda(Clone),-0.450000,1.630000,-1.770000,340.811000,347.138500,58.199860
1170,2026-08-14 21:51:22.735,85,FenDa (2)(Clone),-0.360000,1.640000,-1.800000,311.659700,341.128100,89.650970
1171,2026-08-14 21:51:22.735,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,0.081476,297.937900,0.782910
1172,2026-08-14 21:51:22.735,197,Xuebi (2)(Clone),-0.810000,1.610000,-1.770000,0.159655,0.620972,2.909086
1173,2026-08-14 21:51:22.785,27,Baishi(Clone),-0.650000,1.630000,-1.780000,342.300800,9.947638,65.621990
1174,2026-08-14 21:51:22.785,29,Baishi (2)(Clone),-0.540000,1.630000,-1.790000,317.330200,356.322100,70.163190
1175,2026-08-14 21:51:22.785,83,Fenda(Clone),-0.450000,1.630000,-1.770000,340.772300,344.615700,58.664090
1176,2026-08-14 21:51:22.787,101,Kele(Clone),-0.330000,1.630000,-1.720000,38.901570,165.054900,297.344800
1177,2026-08-14 21:51:22.787,197,Xuebi (2)(Clone),-0.810000,1.610000,-1.770000,0.091162,0.919676,5.739829
1178,2026-08-14 21:51:22.854,27,Baishi(Clone),-0.650000,1.630000,-1.780000,347.101800,6.892977,68.822810
1179,2026-08-14 21:51:22.854,28,Baishi (1)(Clone),-0.630000,1.610000,-1.870000,359.918500,359.762800,359.446800
1180,2026-08-14 21:51:22.854,29,Baishi (2)(Clone),-0.540000,1.640000,-1.800000,310.531600,356.132600,74.973940
1181,2026-08-14 21:51:22.854,30,Baishi (3)(Clone),-0.530000,1.610000,-1.870000,359.127700,359.926200,359.287700
1182,2026-08-14 21:51:22.854,83,Fenda(Clone),-0.450000,1.630000,-1.770000,344.622600,338.692900,59.767510
1183,2026-08-14 21:51:22.854,85,FenDa (2)(Clone),-0.360000,1.640000,-1.800000,310.729500,341.011400,89.559430
1184,2026-08-14 21:51:22.854,101,Kele(Clone),-0.330000,1.630000,-1.720034,44.625280,171.120400,299.354800
1185,2026-08-14 21:51:22.854,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,86.208060,38.264970,266.649600
1186,2026-08-14 21:51:22.854,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.049300,297.823500,0.109523
1187,2026-08-14 21:51:22.855,197,Xuebi (2)(Clone),-0.810000,1.610000,-1.770000,358.545100,1.229423,9.582037
1188,2026-08-14 21:51:22.914,27,Baishi(Clone),-0.650000,1.630000,-1.780000,348.063900,6.511968,69.415890
1189,2026-08-14 21:51:22.914,28,Baishi (1)(Clone),-0.630000,1.610000,-1.870000,359.269200,359.755700,0.098900
1190,2026-08-14 21:51:22.914,29,Baishi (2)(Clone),-0.540000,1.640000,-1.800000,309.480300,353.563400,78.006320
1191,2026-08-14 21:51:22.915,83,Fenda(Clone),-0.450000,1.630000,-1.770000,345.507800,337.592100,60.358400
1192,2026-08-14 21:51:22.915,101,Kele(Clone),-0.330000,1.630000,-1.730000,45.767620,172.240300,299.892600
1193,2026-08-14 21:51:22.915,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,85.589940,38.756630,267.033400
1194,2026-08-14 21:51:22.987,27,Baishi(Clone),-0.650000,1.630000,-1.780000,351.385300,4.891334,69.907700
1195,2026-08-14 21:51:22.987,28,Baishi (1)(Clone),-0.630000,1.610000,-1.870000,358.622500,359.793000,0.939075
1196,2026-08-14 21:51:22.987,29,Baishi (2)(Clone),-0.550000,1.640000,-1.800000,310.032500,341.758100,93.094890
1197,2026-08-14 21:51:22.987,30,Baishi (3)(Clone),-0.530000,1.610000,-1.870000,0.121385,359.921200,0.354018
1198,2026-08-14 21:51:22.987,83,Fenda(Clone),-0.450000,1.630000,-1.770000,345.411800,338.968800,61.862450
1199,2026-08-14 21:51:22.987,85,FenDa (2)(Clone),-0.360000,1.640000,-1.800000,311.737300,340.924400,89.915440
1200,2026-08-14 21:51:22.988,101,Kele(Clone),-0.330000,1.630000,-1.727353,45.400760,171.797800,299.417500
1201,2026-08-14 21:51:22.988,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,85.420080,37.529670,265.927700
1202,2026-08-14 21:51:22.988,197,Xuebi (2)(Clone),-0.810000,1.610000,-1.770000,359.408800,1.689614,10.860240
1203,2026-08-14 21:51:23.038,27,Baishi(Clone),-0.650000,1.630000,-1.770000,354.539200,4.583924,70.440220
1204,2026-08-14 21:51:23.038,28,Baishi (1)(Clone),-0.630000,1.610000,-1.870000,359.749200,359.609300,359.143200
1205,2026-08-14 21:51:23.038,29,Baishi (2)(Clone),-0.550000,1.640000,-1.800000,311.375100,344.256700,89.905880
1206,2026-08-14 21:51:23.038,103,Kele (2)(Clone),-0.060000,1.640000,-1.760000,85.583900,38.104200,266.499300
1207,2026-08-14 21:51:23.038,197,Xuebi (2)(Clone),-0.810000,1.610000,-1.770000,0.463234,0.925434,10.716100
1208,2026-08-14 21:51:23.091,83,Fenda(Clone),-0.450000,1.630000,-1.770000,344.682000,339.598800,61.576810
1209,2026-08-14 21:51:23.091,103,Kele (2)(Clone),-0.042918,1.640000,-1.750000,59.327720,226.265400,92.578200
1210,2026-08-14 21:51:23.091,117,LeShi_heijiao(Clone),0.090000,1.610000,-1.780000,359.478100,298.086200,0.297637
1211,2026-08-14 21:51:23.091,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.293700,298.086200,359.592400
1212,2026-08-14 21:51:23.151,28,Baishi (1)(Clone),-0.630000,1.610000,-1.870000,359.708300,359.898700,0.017821
1213,2026-08-14 21:51:23.151,103,Kele (2)(Clone),-0.030000,1.630719,-1.730000,45.244810,226.360500,86.716330
1214,2026-08-14 21:51:23.151,117,LeShi_heijiao(Clone),0.090000,1.610000,-1.780000,0.038336,298.369700,359.903100
1215,2026-08-14 21:51:23.152,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.552000,298.000500,0.345021
1216,2026-08-14 21:51:23.152,197,Xuebi (2)(Clone),-0.810000,1.610000,-1.770000,2.351103,1.238666,10.270890
1217,2026-08-14 21:51:23.266,27,Baishi(Clone),-0.650000,1.630000,-1.770000,355.981500,5.023620,70.259060
1218,2026-08-14 21:51:23.266,101,Kele(Clone),-0.330000,1.630000,-1.720000,45.081870,171.177600,299.236800
1219,2026-08-14 21:51:23.266,103,Kele (2)(Clone),-0.030000,1.640000,-1.740000,53.874130,228.108200,89.663670
1220,2026-08-14 21:51:23.266,117,LeShi_heijiao(Clone),0.090000,1.610000,-1.780000,359.021700,297.826100,359.760600
1221,2026-08-14 21:51:23.267,197,Xuebi (2)(Clone),-0.810000,1.610000,-1.770000,3.651551,1.849882,10.455950
1222,2026-08-14 21:51:23.317,103,Kele (2)(Clone),-0.040000,1.640000,-1.740000,60.374490,227.849700,89.435240
1223,2026-08-14 21:51:23.379,103,Kele (2)(Clone),-0.040000,1.640000,-1.740000,61.928490,228.157800,89.861230
1224,2026-08-14 21:51:23.379,197,Xuebi (2)(Clone),-0.810000,1.610000,-1.770000,4.416664,1.588472,10.209460
1225,2026-08-14 21:51:23.432,103,Kele (2)(Clone),-0.040000,1.640000,-1.740000,65.724770,228.456300,90.328940
1226,2026-08-14 21:51:23.501,103,Kele (2)(Clone),-0.040000,1.640000,-1.740000,69.389740,228.951600,90.828580
1227,2026-08-14 21:51:23.569,103,Kele (2)(Clone),-0.040000,1.640000,-1.740000,72.251280,228.675400,90.527120
1228,2026-08-14 21:51:23.637,103,Kele (2)(Clone),-0.040000,1.640000,-1.740000,74.619410,228.335400,90.194480
1229,2026-08-14 21:51:23.689,103,Kele (2)(Clone),-0.040000,1.640000,-1.740000,76.830490,227.736400,89.673760
1230,2026-08-14 21:51:23.750,103,Kele (2)(Clone),-0.040000,1.640000,-1.750000,84.363120,225.302200,87.283750
1231,2026-08-14 21:51:23.750,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.873000,298.006700,1.133467
1232,2026-08-14 21:51:23.868,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,89.070850,45.090460,267.308300
1233,2026-08-14 21:51:23.868,117,LeShi_heijiao(Clone),0.090000,1.610000,-1.780000,359.801100,297.788200,0.412359
1234,2026-08-14 21:51:23.868,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.112600,297.764500,0.743243
1235,2026-08-14 21:51:23.922,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,88.600440,45.855590,268.145800
1236,2026-08-14 21:51:23.977,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,84.765540,45.576960,267.910200
1237,2026-08-14 21:51:23.977,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.149400,298.198300,359.324400
1238,2026-08-14 21:51:24.038,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,86.364180,42.946800,265.256000
1239,2026-08-14 21:51:24.089,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.102000,297.886900,0.362786
1240,2026-08-14 21:51:24.259,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,85.973670,44.484090,266.798400
1241,2026-08-14 21:51:24.313,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,85.764880,45.829220,268.146400
1242,2026-08-14 21:51:24.375,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,86.558490,44.555780,266.862600
1243,2026-08-14 21:51:24.512,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,86.292390,43.111610,265.421700
1244,2026-08-14 21:51:24.579,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,86.640950,43.872010,266.177900
1245,2026-08-14 21:51:24.645,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,87.629420,42.540920,264.837300
1246,2026-08-14 21:51:24.645,117,LeShi_heijiao(Clone),0.090000,1.610000,-1.780000,359.039500,297.704500,359.987300
1247,2026-08-14 21:51:24.708,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,88.738850,44.248020,266.657700
1248,2026-08-14 21:51:24.708,117,LeShi_heijiao(Clone),0.090000,1.610000,-1.780000,358.826200,293.531700,0.397034
1249,2026-08-14 21:51:24.764,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,87.097270,43.832860,266.134600
1250,2026-08-14 21:51:24.764,117,LeShi_heijiao(Clone),0.100000,1.615480,-1.780000,354.056600,286.755900,4.212302
1251,2026-08-14 21:51:24.826,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,85.511970,44.845730,267.166700
1252,2026-08-14 21:51:24.826,117,LeShi_heijiao(Clone),0.100000,1.620000,-1.780000,349.916500,286.054400,6.948092
1253,2026-08-14 21:51:24.881,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,86.448790,43.932510,266.240700
1254,2026-08-14 21:51:24.881,117,LeShi_heijiao(Clone),0.100000,1.620000,-1.780000,345.125000,286.914600,8.309794
1255,2026-08-14 21:51:24.950,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,85.808390,43.273780,265.590300
1256,2026-08-14 21:51:24.950,117,LeShi_heijiao(Clone),0.100000,1.620000,-1.780000,341.704000,286.838600,9.388459
1257,2026-08-14 21:51:25.009,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,86.167020,43.735480,266.047200
1258,2026-08-14 21:51:25.009,117,LeShi_heijiao(Clone),0.100000,1.629035,-1.780000,335.842400,290.393200,10.546190
1259,2026-08-14 21:51:25.114,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,86.273170,42.985940,265.296700
1260,2026-08-14 21:51:25.114,117,LeShi_heijiao(Clone),0.110000,1.620000,-1.790000,336.588200,294.017500,6.350918
1261,2026-08-14 21:51:25.114,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,0.086996,297.825900,0.713960
1262,2026-08-14 21:51:25.114,121,LeShi_kaorou(Clone),0.230000,1.610000,-1.780000,359.834200,298.010200,0.493061
1263,2026-08-14 21:51:25.114,122,LeShi_kaorou (1)(Clone),0.230000,1.610000,-1.900000,357.694600,297.914300,0.707698
1264,2026-08-14 21:51:25.176,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,87.629010,42.432890,264.767700
1265,2026-08-14 21:51:25.176,117,LeShi_heijiao(Clone),0.120000,1.626799,-1.810000,341.971700,279.828100,7.585631
1266,2026-08-14 21:51:25.176,122,LeShi_kaorou (1)(Clone),0.230000,1.610000,-1.900000,356.058700,297.329800,0.504013
1267,2026-08-14 21:51:25.238,103,Kele (2)(Clone),-0.048052,1.640000,-1.750000,89.373180,17.133490,239.398400
1268,2026-08-14 21:51:25.238,117,LeShi_heijiao(Clone),0.140000,1.630000,-1.830000,356.475900,277.727700,9.749455
1269,2026-08-14 21:51:25.238,121,LeShi_kaorou(Clone),0.230000,1.610000,-1.780000,358.965500,297.629500,0.831791
1270,2026-08-14 21:51:25.238,122,LeShi_kaorou (1)(Clone),0.230000,1.620000,-1.900000,347.699400,297.003900,1.087570
1271,2026-08-14 21:51:25.289,103,Kele (2)(Clone),-0.040000,1.640000,-1.750000,88.624700,235.962200,96.934070
1272,2026-08-14 21:51:25.289,117,LeShi_heijiao(Clone),0.132079,1.648827,-1.821172,0.534242,278.789200,6.159460
1273,2026-08-14 21:51:25.289,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,358.958700,297.982700,0.418206
1274,2026-08-14 21:51:25.289,121,LeShi_kaorou(Clone),0.230000,1.610000,-1.780000,359.258000,297.454900,0.009031
1275,2026-08-14 21:51:25.289,122,LeShi_kaorou (1)(Clone),0.230000,1.627921,-1.900000,334.993200,296.193500,3.205465
1276,2026-08-14 21:51:25.289,126,LeShi_tudou (1)(Clone),0.360000,1.610000,-1.890000,359.684500,298.010200,0.243823
1277,2026-08-14 21:51:25.341,122,LeShi_kaorou (1)(Clone),0.230000,1.629729,-1.900000,334.040000,295.954700,3.429957
1278,2026-08-14 21:51:25.394,103,Kele (2)(Clone),-0.040000,1.640000,-1.750000,85.434040,227.342700,88.264760
1279,2026-08-14 21:51:25.394,117,LeShi_heijiao(Clone),0.120000,1.660000,-1.810000,357.482100,280.758900,2.381642
1280,2026-08-14 21:51:25.394,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.866200,297.826200,0.238275
1281,2026-08-14 21:51:25.394,122,LeShi_kaorou (1)(Clone),0.230000,1.630000,-1.900000,322.459800,294.995000,5.691453
1282,2026-08-14 21:51:25.394,126,LeShi_tudou (1)(Clone),0.360000,1.610000,-1.890000,359.345200,297.813600,1.304446
1283,2026-08-14 21:51:25.465,103,Kele (2)(Clone),-0.040000,1.640000,-1.750000,83.520620,227.465600,88.383110
1284,2026-08-14 21:51:25.465,117,LeShi_heijiao(Clone),0.101063,1.678937,-1.791063,354.447000,281.824300,359.294900
1285,2026-08-14 21:51:25.465,122,LeShi_kaorou (1)(Clone),0.238937,1.640000,-1.900000,309.703100,293.567400,8.563302
