序号,采集时间,发出时间,链路,延迟(毫秒),抖动(毫秒),丢包率(%),最小延迟,最大延迟,中位延迟,95百分位延迟,99百分位延迟,帧到达延迟,帧间隔（毫秒）,丢帧率(%),测量类型,时钟同步有效,时钟同步状态,时钟偏移(毫秒),同步RTT(毫秒),同步年龄(毫秒),偏移不确定度上界(毫秒),同步样本数
23887,2026-08-14 21:51:36.789,2026-08-14 21:51:36.780,MoCap→PC,19.17,1.19,0.00,13.92,374.36,28.15,84.88,247.68,19.17,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23888,2026-08-14 21:51:36.793,2026-08-14 21:51:36.791,EyeTracking→PC,1.99,1.53,0.00,0.73,334.63,1.78,3.37,231.82,1.99,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.157,2.560,134.0,1.293,81
23889,2026-08-14 21:51:36.797,2026-08-14 21:51:36.789,MoCap→PC,19.10,1.13,0.00,13.92,374.36,28.13,84.88,247.68,19.10,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23890,2026-08-14 21:51:36.803,2026-08-14 21:51:36.802,EyeTracking→PC,1.21,1.53,0.00,0.73,334.63,1.78,3.37,231.82,1.21,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.157,2.560,144.9,1.293,81
23891,2026-08-14 21:51:36.807,2026-08-14 21:51:36.798,MoCap→PC,20.87,1.13,0.00,13.92,374.36,28.13,84.88,247.68,20.87,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23892,2026-08-14 21:51:36.813,2026-08-14 21:51:36.812,EyeTracking→PC,1.55,1.53,0.00,0.73,334.63,1.78,3.37,231.82,1.55,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,11.7,1.286,82
23893,2026-08-14 21:51:36.816,2026-08-14 21:51:36.808,MoCap→PC,19.31,1.14,0.00,13.92,374.36,28.11,84.88,247.68,19.31,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23894,2026-08-14 21:51:36.823,2026-08-14 21:51:36.822,EyeTracking→PC,1.88,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.88,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,21.6,1.286,82
23895,2026-08-14 21:51:36.826,2026-08-14 21:51:36.817,MoCap→PC,20.16,0.96,0.00,13.92,374.36,28.06,84.88,247.68,20.16,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23896,2026-08-14 21:51:36.834,2026-08-14 21:51:36.826,MoCap→PC,19.46,0.86,0.00,13.92,374.36,28.06,84.88,247.68,19.46,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23897,2026-08-14 21:51:36.833,2026-08-14 21:51:36.832,EyeTracking→PC,1.91,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.91,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,31.2,1.286,82
23898,2026-08-14 21:51:36.844,2026-08-14 21:51:36.834,MoCap→PC,20.67,0.86,0.00,13.92,374.36,28.03,84.88,247.68,20.67,8.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23899,2026-08-14 21:51:36.844,2026-08-14 21:51:36.843,EyeTracking→PC,1.62,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.62,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,41.6,1.286,82
23900,2026-08-14 21:51:36.853,2026-08-14 21:51:36.844,MoCap→PC,18.43,0.86,0.00,13.92,374.36,28.01,84.88,247.68,18.43,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23901,2026-08-14 21:51:36.854,2026-08-14 21:51:36.853,EyeTracking→PC,1.77,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.77,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,52.7,1.286,82
23902,2026-08-14 21:51:36.863,2026-08-14 21:51:36.853,MoCap→PC,21.07,0.86,0.00,13.92,374.36,28.01,84.88,247.68,21.07,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23903,2026-08-14 21:51:36.865,2026-08-14 21:51:36.863,EyeTracking→PC,2.79,0.43,0.00,0.73,334.63,1.79,3.37,231.82,2.79,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,62.8,1.286,82
23904,2026-08-14 21:51:36.873,2026-08-14 21:51:36.864,MoCap→PC,21.71,0.95,0.00,13.92,374.36,28.00,84.88,247.68,21.71,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23905,2026-08-14 21:51:36.875,2026-08-14 21:51:36.874,EyeTracking→PC,1.12,0.46,0.00,0.73,334.63,1.79,3.37,231.82,1.12,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,72.4,1.286,82
23906,2026-08-14 21:51:36.881,2026-08-14 21:51:36.873,MoCap→PC,17.81,0.95,0.00,13.92,374.36,27.98,84.88,247.68,17.81,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23907,2026-08-14 21:51:36.889,2026-08-14 21:51:36.882,MoCap→PC,18.11,0.95,0.00,13.92,374.36,27.95,84.88,247.68,18.11,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23908,2026-08-14 21:51:36.892,2026-08-14 21:51:36.891,EyeTracking→PC,1.89,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.89,17.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,90.5,1.286,82
23909,2026-08-14 21:51:36.897,2026-08-14 21:51:36.890,MoCap→PC,15.58,0.86,0.00,13.92,374.36,27.93,84.88,247.68,15.58,8.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23910,2026-08-14 21:51:36.902,2026-08-14 21:51:36.901,EyeTracking→PC,1.77,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.77,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,100.5,1.286,82
23911,2026-08-14 21:51:36.908,2026-08-14 21:51:36.897,MoCap→PC,22.22,0.97,0.00,13.92,374.36,27.89,84.88,247.68,22.22,7.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23912,2026-08-14 21:51:36.913,2026-08-14 21:51:36.911,EyeTracking→PC,2.21,1.53,0.00,0.73,334.63,1.79,3.37,231.82,2.21,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,111.1,1.286,82
23913,2026-08-14 21:51:36.917,2026-08-14 21:51:36.908,MoCap→PC,19.81,1.07,0.00,13.92,374.36,27.80,84.88,247.68,19.81,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23914,2026-08-14 21:51:36.922,2026-08-14 21:51:36.922,EyeTracking→PC,0.83,1.53,0.00,0.73,334.63,1.79,3.37,231.82,0.83,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,120.0,1.286,82
23915,2026-08-14 21:51:36.926,2026-08-14 21:51:36.917,MoCap→PC,20.62,1.07,0.00,13.92,374.36,27.80,84.88,247.68,20.62,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23916,2026-08-14 21:51:36.934,2026-08-14 21:51:36.932,EyeTracking→PC,2.38,1.53,0.00,0.73,334.63,1.79,3.37,231.82,2.38,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,131.4,1.286,82
23917,2026-08-14 21:51:36.936,2026-08-14 21:51:36.926,MoCap→PC,21.17,1.05,0.00,13.92,374.36,27.74,84.88,247.68,21.17,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23918,2026-08-14 21:51:36.944,2026-08-14 21:51:36.937,MoCap→PC,17.54,1.03,0.00,13.92,374.36,27.71,84.88,247.68,17.54,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23919,2026-08-14 21:51:36.943,2026-08-14 21:51:36.942,EyeTracking→PC,1.75,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.75,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,5.2,1.286,83
23920,2026-08-14 21:51:36.953,2026-08-14 21:51:36.944,MoCap→PC,21.17,1.11,0.00,13.92,374.36,27.71,84.88,247.68,21.17,7.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23921,2026-08-14 21:51:36.954,2026-08-14 21:51:36.952,EyeTracking→PC,2.10,1.53,0.00,0.73,334.63,1.79,3.37,231.82,2.10,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,15.4,1.286,83
23922,2026-08-14 21:51:36.962,2026-08-14 21:51:36.954,MoCap→PC,20.11,1.11,0.00,13.92,374.36,27.68,84.88,247.68,20.11,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23923,2026-08-14 21:51:36.964,2026-08-14 21:51:36.963,EyeTracking→PC,1.16,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.16,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,25.0,1.286,83
23924,2026-08-14 21:51:36.970,2026-08-14 21:51:36.963,MoCap→PC,16.36,1.11,0.00,13.92,374.36,27.66,84.88,247.68,16.36,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23925,2026-08-14 21:51:36.974,2026-08-14 21:51:36.973,EyeTracking→PC,1.46,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.46,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,35.6,1.286,83
23926,2026-08-14 21:51:36.979,2026-08-14 21:51:36.970,MoCap→PC,18.67,1.20,0.00,13.92,374.36,27.66,84.88,247.68,18.67,7.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23927,2026-08-14 21:51:36.985,2026-08-14 21:51:36.983,EyeTracking→PC,2.20,1.53,0.00,0.73,334.63,1.79,3.37,231.82,2.20,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,46.2,1.286,83
23928,2026-08-14 21:51:36.988,2026-08-14 21:51:36.979,MoCap→PC,19.97,1.20,0.00,13.92,374.36,27.66,84.88,247.68,19.97,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23929,2026-08-14 21:51:36.995,2026-08-14 21:51:36.993,EyeTracking→PC,2.09,1.53,0.00,0.73,334.63,1.79,3.37,231.82,2.09,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,56.3,1.286,83
23930,2026-08-14 21:51:36.997,2026-08-14 21:51:36.988,MoCap→PC,19.79,1.18,0.00,13.92,374.36,27.63,84.88,247.68,19.79,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23931,2026-08-14 21:51:37.005,2026-08-14 21:51:36.998,MoCap→PC,16.31,1.20,0.00,13.92,374.36,27.63,84.88,247.68,16.31,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23932,2026-08-14 21:51:37.005,2026-08-14 21:51:37.004,EyeTracking→PC,1.51,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.51,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,66.3,1.286,83
23933,2026-08-14 21:51:37.015,2026-08-14 21:51:37.005,MoCap→PC,22.28,1.28,0.00,13.92,374.36,27.63,84.88,247.68,22.28,7.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23934,2026-08-14 21:51:37.016,2026-08-14 21:51:37.014,EyeTracking→PC,2.06,1.53,0.00,0.73,334.63,1.79,3.37,231.82,2.06,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,77.4,1.286,83
23935,2026-08-14 21:51:37.025,2026-08-14 21:51:37.016,MoCap→PC,20.68,1.34,0.00,13.92,374.36,27.54,84.88,247.68,20.68,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23936,2026-08-14 21:51:37.026,2026-08-14 21:51:37.024,EyeTracking→PC,2.28,1.53,0.00,0.73,334.63,1.79,3.37,231.82,2.28,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,86.9,1.286,83
23937,2026-08-14 21:51:37.033,2026-08-14 21:51:37.025,MoCap→PC,18.48,1.32,0.00,13.92,374.36,27.54,84.88,247.68,18.48,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23938,2026-08-14 21:51:37.036,2026-08-14 21:51:37.035,EyeTracking→PC,1.88,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.88,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,97.4,1.286,83
23939,2026-08-14 21:51:37.043,2026-08-14 21:51:37.033,MoCap→PC,20.13,1.34,0.00,13.92,374.36,27.47,84.88,247.68,20.13,8.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23940,2026-08-14 21:51:37.046,2026-08-14 21:51:37.045,EyeTracking→PC,1.61,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.61,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,108.0,1.286,83
23941,2026-08-14 21:51:37.052,2026-08-14 21:51:37.043,MoCap→PC,20.52,1.28,0.00,13.92,374.36,27.43,84.88,247.68,20.52,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23942,2026-08-14 21:51:37.057,2026-08-14 21:51:37.055,EyeTracking→PC,2.18,1.53,0.00,0.73,334.63,1.79,3.37,231.82,2.18,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,118.8,1.286,83
23943,2026-08-14 21:51:37.061,2026-08-14 21:51:37.053,MoCap→PC,18.43,1.30,0.00,13.92,374.36,27.43,84.88,247.68,18.43,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23944,2026-08-14 21:51:37.067,2026-08-14 21:51:37.066,EyeTracking→PC,1.28,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.28,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,129.1,1.286,83
23945,2026-08-14 21:51:37.070,2026-08-14 21:51:37.061,MoCap→PC,20.91,1.32,0.00,13.92,374.36,27.38,84.88,247.68,20.91,8.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23946,2026-08-14 21:51:37.077,2026-08-14 21:51:37.076,EyeTracking→PC,1.68,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.68,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,5.0,1.286,84
23947,2026-08-14 21:51:37.081,2026-08-14 21:51:37.071,MoCap→PC,21.72,1.32,0.00,13.92,374.36,27.36,84.88,247.68,21.72,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23948,2026-08-14 21:51:37.087,2026-08-14 21:51:37.086,EyeTracking→PC,1.85,1.53,0.00,0.73,334.63,1.79,3.37,231.82,1.85,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,14.6,1.286,84
23949,2026-08-14 21:51:37.088,2026-08-14 21:51:37.081,MoCap→PC,17.78,1.25,0.00,13.92,374.36,27.36,84.88,247.68,17.78,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23950,2026-08-14 21:51:37.097,2026-08-14 21:51:37.089,MoCap→PC,19.28,1.20,0.00,13.92,374.36,27.36,84.88,247.68,19.28,8.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23951,2026-08-14 21:51:37.098,2026-08-14 21:51:37.096,EyeTracking→PC,2.35,0.43,0.00,0.73,334.63,1.79,3.37,231.82,2.35,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,25.7,1.286,84
23952,2026-08-14 21:51:37.107,2026-08-14 21:51:37.097,MoCap→PC,21.86,1.22,0.00,13.92,374.36,27.28,84.88,247.68,21.86,8.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23953,2026-08-14 21:51:37.108,2026-08-14 21:51:37.107,EyeTracking→PC,1.54,0.46,0.00,0.73,334.63,1.79,3.37,231.82,1.54,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,36.4,1.286,84
23954,2026-08-14 21:51:37.118,2026-08-14 21:51:37.117,EyeTracking→PC,1.30,0.46,0.00,0.73,334.63,1.79,3.37,231.82,1.30,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,45.0,1.286,84
23955,2026-08-14 21:51:37.119,2026-08-14 21:51:37.108,MoCap→PC,23.46,1.30,0.00,13.92,374.36,27.19,84.88,247.68,23.46,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23956,2026-08-14 21:51:37.131,2026-08-14 21:51:37.119,MoCap→PC,24.56,1.30,0.00,13.92,374.36,27.19,84.88,247.68,24.56,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23957,2026-08-14 21:51:37.130,2026-08-14 21:51:37.129,EyeTracking→PC,1.88,0.57,0.00,0.73,334.63,1.79,3.37,231.82,1.88,12.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,57.5,1.286,84
23958,2026-08-14 21:51:37.140,2026-08-14 21:51:37.131,MoCap→PC,19.94,1.35,0.00,13.92,374.36,27.16,84.88,247.68,19.94,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23959,2026-08-14 21:51:37.142,2026-08-14 21:51:37.139,EyeTracking→PC,3.02,0.57,0.00,0.73,334.63,1.79,3.37,231.82,3.02,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,68.7,1.286,84
23960,2026-08-14 21:51:37.150,2026-08-14 21:51:37.140,MoCap→PC,20.57,1.35,0.00,13.92,374.36,27.16,84.88,247.68,20.57,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23961,2026-08-14 21:51:37.155,2026-08-14 21:51:37.150,EyeTracking→PC,5.81,0.58,0.00,0.73,334.63,1.79,3.40,231.82,5.81,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,83.3,1.286,84
23962,2026-08-14 21:51:37.159,2026-08-14 21:51:37.150,MoCap→PC,20.76,1.35,0.00,13.92,374.36,27.14,84.88,247.68,20.76,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23963,2026-08-14 21:51:37.161,2026-08-14 21:51:37.160,EyeTracking→PC,1.70,0.58,0.00,0.73,334.63,1.79,3.37,231.82,1.70,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,88.5,1.286,84
23964,2026-08-14 21:51:37.169,2026-08-14 21:51:37.159,MoCap→PC,21.89,1.24,0.00,13.92,374.36,27.12,84.88,247.68,21.89,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23965,2026-08-14 21:51:37.171,2026-08-14 21:51:37.170,EyeTracking→PC,1.89,0.57,0.00,0.73,334.63,1.79,3.37,231.82,1.89,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,99.1,1.286,84
23966,2026-08-14 21:51:37.178,2026-08-14 21:51:37.169,MoCap→PC,19.86,1.24,0.00,13.92,374.36,27.12,84.88,247.68,19.86,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23967,2026-08-14 21:51:37.182,2026-08-14 21:51:37.180,EyeTracking→PC,2.39,0.57,0.00,0.73,334.63,1.79,3.37,231.82,2.39,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,110.2,1.286,84
23968,2026-08-14 21:51:37.187,2026-08-14 21:51:37.179,MoCap→PC,19.02,1.24,0.00,13.92,374.36,27.06,84.88,247.68,19.02,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23969,2026-08-14 21:51:37.192,2026-08-14 21:51:37.191,EyeTracking→PC,1.44,0.58,0.00,0.73,334.63,1.79,3.37,231.82,1.44,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13651.011,2.527,120.3,1.286,84
23970,2026-08-14 21:51:37.195,2026-08-14 21:51:37.187,MoCap→PC,17.98,1.28,0.00,13.92,374.36,27.02,84.88,247.68,17.98,8.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23971,2026-08-14 21:51:37.202,2026-08-14 21:51:37.200,EyeTracking→PC,1.88,0.58,0.00,0.73,334.63,1.79,3.37,231.82,1.88,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,8.5,1.286,85
23972,2026-08-14 21:51:37.205,2026-08-14 21:51:37.195,MoCap→PC,23.73,1.20,0.00,13.92,374.36,27.02,84.88,247.68,23.73,8.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23973,2026-08-14 21:51:37.212,2026-08-14 21:51:37.210,EyeTracking→PC,1.97,0.57,0.00,0.73,334.63,1.79,3.37,231.82,1.97,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,17.8,1.286,85
23974,2026-08-14 21:51:37.216,2026-08-14 21:51:37.205,MoCap→PC,23.81,1.16,0.00,13.92,374.36,27.00,84.88,247.68,23.81,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23975,2026-08-14 21:51:37.223,2026-08-14 21:51:37.221,EyeTracking→PC,1.19,0.58,0.00,0.73,334.63,1.79,3.37,231.82,1.19,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,28.4,1.286,85
23976,2026-08-14 21:51:37.227,2026-08-14 21:51:37.217,MoCap→PC,22.01,1.28,0.00,13.92,374.36,26.98,84.88,247.68,22.01,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23977,2026-08-14 21:51:37.233,2026-08-14 21:51:37.231,EyeTracking→PC,1.63,0.58,0.00,0.73,334.63,1.79,3.37,231.82,1.63,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,39.6,1.286,85
23978,2026-08-14 21:51:37.237,2026-08-14 21:51:37.227,MoCap→PC,23.13,1.23,0.00,13.92,374.36,26.98,84.88,247.68,23.13,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23979,2026-08-14 21:51:37.244,2026-08-14 21:51:37.241,EyeTracking→PC,2.99,0.57,0.00,0.73,334.63,1.79,3.37,231.82,2.99,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,50.0,1.286,85
23980,2026-08-14 21:51:37.248,2026-08-14 21:51:37.238,MoCap→PC,22.61,1.26,0.00,13.92,374.36,26.98,84.88,247.68,22.61,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23981,2026-08-14 21:51:37.253,2026-08-14 21:51:37.251,EyeTracking→PC,1.56,0.57,0.00,0.73,334.63,1.79,3.37,231.82,1.56,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,58.8,1.286,85
23982,2026-08-14 21:51:37.258,2026-08-14 21:51:37.248,MoCap→PC,20.68,1.26,0.00,13.92,374.36,26.97,84.88,247.68,20.68,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23983,2026-08-14 21:51:37.264,2026-08-14 21:51:37.262,EyeTracking→PC,1.37,0.58,0.00,0.73,334.63,1.79,3.37,231.82,1.37,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,69.3,1.286,85
23984,2026-08-14 21:51:37.268,2026-08-14 21:51:37.258,MoCap→PC,21.39,1.19,0.00,13.92,374.36,26.97,84.88,247.68,21.39,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23985,2026-08-14 21:51:37.275,2026-08-14 21:51:37.272,EyeTracking→PC,2.03,0.57,0.00,0.73,334.63,1.79,3.37,231.82,2.03,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,82.0,1.286,85
23986,2026-08-14 21:51:37.279,2026-08-14 21:51:37.268,MoCap→PC,23.93,1.19,0.00,13.92,374.36,26.92,84.88,247.68,23.93,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23987,2026-08-14 21:51:37.285,2026-08-14 21:51:37.282,EyeTracking→PC,2.56,0.57,0.00,0.73,334.63,1.79,3.37,231.82,2.56,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,91.6,1.286,85
23988,2026-08-14 21:51:37.289,2026-08-14 21:51:37.279,MoCap→PC,21.78,1.22,0.00,13.92,374.36,26.85,84.88,247.68,21.78,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23989,2026-08-14 21:51:37.295,2026-08-14 21:51:37.292,EyeTracking→PC,2.08,0.57,0.00,0.73,334.63,1.79,3.37,231.82,2.08,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,100.4,1.286,85
23990,2026-08-14 21:51:37.300,2026-08-14 21:51:37.290,MoCap→PC,22.11,1.16,0.00,13.92,374.36,26.85,84.88,247.68,22.11,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23991,2026-08-14 21:51:37.305,2026-08-14 21:51:37.303,EyeTracking→PC,1.18,0.58,0.00,0.73,334.63,1.79,3.37,231.82,1.18,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,111.4,1.286,85
23992,2026-08-14 21:51:37.310,2026-08-14 21:51:37.300,MoCap→PC,22.94,1.06,0.00,13.92,374.36,26.79,84.88,247.68,22.94,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23993,2026-08-14 21:51:37.315,2026-08-14 21:51:37.313,EyeTracking→PC,1.72,0.57,0.00,0.73,334.63,1.79,3.37,231.82,1.72,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,121.1,1.286,85
23994,2026-08-14 21:51:37.321,2026-08-14 21:51:37.311,MoCap→PC,22.40,1.06,0.00,13.92,374.36,26.74,84.88,247.68,22.40,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23995,2026-08-14 21:51:37.325,2026-08-14 21:51:37.323,EyeTracking→PC,1.86,0.57,0.00,0.73,334.63,1.79,3.37,231.82,1.86,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,1.9,1.286,86
23996,2026-08-14 21:51:37.330,2026-08-14 21:51:37.321,MoCap→PC,18.80,1.04,0.00,13.92,374.36,26.74,84.88,247.68,18.80,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23997,2026-08-14 21:51:37.337,2026-08-14 21:51:37.333,EyeTracking→PC,3.31,0.43,0.00,0.73,334.63,1.79,3.37,231.82,3.31,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,13.0,1.286,86
23998,2026-08-14 21:51:37.341,2026-08-14 21:51:37.330,MoCap→PC,24.82,0.97,0.00,13.92,374.36,26.72,84.88,247.68,24.82,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
23999,2026-08-14 21:51:37.346,2026-08-14 21:51:37.344,EyeTracking→PC,1.70,0.46,0.00,0.73,334.63,1.79,3.37,231.82,1.70,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,22.6,1.286,86
24000,2026-08-14 21:51:37.351,2026-08-14 21:51:37.342,MoCap→PC,19.24,1.04,0.00,13.92,374.36,26.68,84.88,247.68,19.24,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
24001,2026-08-14 21:51:37.352,2026-08-14 21:51:37.326,PC<->VR 状态同步,26.70,1.69,0.00,25.65,40.41,30.64,34.42,37.17,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-13650.977,2.527,27.2,1.286,86
24002,2026-08-14 21:51:37.357,2026-08-14 21:51:37.354,EyeTracking→PC,2.65,0.43,0.00,0.73,334.63,1.79,3.37,231.82,2.65,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,33.6,1.286,86
24003,2026-08-14 21:51:37.358,2026-08-14 21:51:37.351,MoCap→PC,17.65,1.07,0.00,13.92,374.36,26.68,84.88,247.68,17.65,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
24004,2026-08-14 21:51:37.367,2026-08-14 21:51:37.364,EyeTracking→PC,2.05,0.43,0.00,0.73,334.63,1.79,3.37,231.82,2.05,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13650.977,2.527,42.7,1.286,86
