frame,time_from_origin_s,centroid_x_m,centroid_y_m,centroid_z_m,valid
549,6.100000,-0.023500,0.866390,1.052360,1
550,6.111111,-0.023522,0.866448,1.052299,1
551,6.122222,-0.023600,0.866530,1.052179,1
552,6.133333,-0.023661,0.866629,1.052169,1
553,6.144444,-0.023739,0.866740,1.052070,1
554,6.155556,-0.023886,0.866875,1.052067,1
555,6.166667,-0.023962,0.866922,1.051882,1
556,6.177778,-0.024069,0.867056,1.051867,1
557,6.188889,-0.024261,0.867185,1.051805,1
558,6.200000,-0.024515,0.867339,1.051831,1
559,6.211111,-0.024697,0.867450,1.051727,1
560,6.222222,-0.024944,0.867548,1.051616,1
561,6.233333,-0.025185,0.867700,1.051488,1
562,6.244444,-0.025594,0.867841,1.051420,1
563,6.255556,-0.025911,0.867930,1.051241,1
564,6.266667,-0.026271,0.868043,1.051133,1
565,6.277778,-0.026861,0.868185,1.051066,1
566,6.288889,-0.027321,0.868276,1.050865,1
567,6.300000,-0.027889,0.868359,1.050697,1
568,6.311111,-0.028422,0.868453,1.050476,1
569,6.322222,-0.029147,0.868500,1.050267,1
570,6.333333,-0.029848,0.868537,1.050072,1
571,6.344444,-0.030738,0.868567,1.049887,1
572,6.355556,-0.031571,0.868502,1.049713,1
573,6.366667,-0.032380,0.868455,1.049544,1
574,6.377778,-0.033410,0.868397,1.049321,1
575,6.388889,-0.034533,0.868307,1.049103,1
576,6.400000,-0.035578,0.868366,1.048845,1
577,6.411111,-0.036834,0.868318,1.048619,1
578,6.422222,-0.038083,0.868231,1.048384,1
579,6.433333,-0.039351,0.868199,1.048163,1
580,6.444444,-0.040600,0.868248,1.047935,1
581,6.455556,-0.042033,0.868235,1.047704,1
582,6.466667,-0.043439,0.868195,1.047435,1
583,6.477778,-0.044992,0.868134,1.047265,1
584,6.488889,-0.046525,0.868176,1.046989,1
585,6.500000,-0.048198,0.868077,1.046774,1
586,6.511111,-0.049789,0.868079,1.046486,1
587,6.522222,-0.051543,0.868063,1.046187,1
588,6.533333,-0.053322,0.867998,1.045863,1
589,6.544444,-0.055124,0.867994,1.045525,1
590,6.555556,-0.056992,0.867906,1.045222,1
591,6.566667,-0.058950,0.867845,1.044780,1
592,6.577778,-0.060897,0.867819,1.044311,1
593,6.588889,-0.062883,0.867778,1.043809,1
594,6.600000,-0.064923,0.867684,1.043298,1
595,6.611111,-0.066989,0.867587,1.042720,1
596,6.622222,-0.069137,0.867463,1.042098,1
597,6.633333,-0.071354,0.867420,1.041443,1
598,6.644444,-0.073591,0.867303,1.040676,1
599,6.655556,-0.075833,0.867224,1.039942,1
600,6.666667,-0.078059,0.867094,1.039084,1
601,6.677778,-0.080351,0.866964,1.038182,1
602,6.688889,-0.082651,0.866853,1.037258,1
603,6.700000,-0.085013,0.866702,1.036164,1
604,6.711111,-0.087334,0.866629,1.035101,1
605,6.722222,-0.089646,0.866463,1.033979,1
606,6.733333,-0.091956,0.866415,1.032733,1
607,6.744444,-0.094215,0.866274,1.031473,1
608,6.755556,-0.096476,0.866262,1.030047,1
609,6.766667,-0.098702,0.866296,1.028531,1
610,6.777778,-0.100936,0.866275,1.026929,1
611,6.788889,-0.103088,0.866310,1.025206,1
612,6.800000,-0.105169,0.866270,1.023422,1
613,6.811111,-0.107311,0.866330,1.021396,1
614,6.822222,-0.109403,0.866409,1.019349,1
615,6.833333,-0.111443,0.866589,1.017204,1
616,6.844444,-0.113435,0.866814,1.014955,1
617,6.855556,-0.115409,0.867096,1.012647,1
618,6.866667,-0.117367,0.867383,1.010173,1
619,6.877778,-0.119195,0.867782,1.007536,1
620,6.888889,-0.121024,0.868149,1.004872,1
621,6.900000,-0.122737,0.868559,1.002039,1
622,6.911111,-0.124352,0.868906,0.999100,1
623,6.922222,-0.125912,0.869212,0.996017,1
624,6.933333,-0.127369,0.869395,0.992882,1
625,6.944444,-0.128782,0.869564,0.989605,1
626,6.955556,-0.130137,0.869756,0.986192,1
627,6.966667,-0.131351,0.869771,0.982713,1
628,6.977778,-0.132511,0.869729,0.979202,1
629,6.988889,-0.133603,0.869673,0.975598,1
630,7.000000,-0.134606,0.869548,0.971788,1
631,7.011111,-0.135577,0.869389,0.967935,1
632,7.022222,-0.136411,0.869276,0.963945,1
633,7.033333,-0.137238,0.869051,0.960001,1
634,7.044444,-0.138148,0.868764,0.956131,1
635,7.055556,-0.138757,0.868580,0.952003,1
636,7.066667,-0.139362,0.868402,0.947766,1
637,7.077778,-0.139628,0.867960,0.944416,1
638,7.088889,-0.140142,0.867802,0.940129,1
639,7.100000,-0.140485,0.867721,0.935775,1
640,7.111111,-0.140817,0.867788,0.931019,1
641,7.122222,-0.141195,0.867628,0.926587,1
642,7.133333,-0.141274,0.867500,0.921895,1
643,7.144444,-0.141195,0.867159,0.917303,1
644,7.155556,-0.141090,0.867047,0.912462,1
645,7.166667,-0.141026,0.866812,0.907998,1
646,7.177778,-0.140768,0.866537,0.903423,1
647,7.188889,-0.140496,0.866111,0.898849,1
648,7.200000,-0.140016,0.865593,0.894184,1
649,7.211111,-0.139518,0.864976,0.889505,1
650,7.222222,-0.138992,0.864369,0.884807,1
651,7.233333,-0.138398,0.863684,0.880020,1
652,7.244444,-0.137778,0.862959,0.875126,1
653,7.255556,-0.137093,0.862054,0.870272,1
654,7.266667,-0.136242,0.861027,0.865444,1
655,7.277778,-0.135442,0.860051,0.860454,1
656,7.288889,-0.134610,0.858919,0.855413,1
657,7.300000,-0.133721,0.857789,0.850257,1
658,7.311111,-0.132715,0.856625,0.845086,1
659,7.322222,-0.131754,0.855426,0.839875,1
660,7.333333,-0.130610,0.854203,0.834523,1
661,7.344444,-0.129329,0.853216,0.828839,1
662,7.355556,-0.127964,0.852589,0.823037,1
663,7.366667,-0.126335,0.852299,0.816986,1
664,7.377778,-0.124346,0.852266,0.810747,1
665,7.388889,-0.122635,0.852578,0.804534,1
666,7.400000,-0.120965,0.852965,0.798359,1
667,7.411111,-0.119383,0.853485,0.792098,1
668,7.422222,-0.117626,0.854184,0.785916,1
669,7.433333,-0.115986,0.854952,0.779676,1
670,7.444444,-0.114294,0.855730,0.773481,1
671,7.455556,-0.112653,0.856571,0.767317,1
672,7.466667,-0.111064,0.857778,0.760948,1
673,7.477778,-0.109338,0.859014,0.754611,1
674,7.488889,-0.107784,0.860165,0.748370,1
675,7.500000,-0.106119,0.861474,0.741985,1
676,7.511111,-0.104554,0.862740,0.735509,1
677,7.522222,-0.102892,0.863943,0.729079,1
678,7.533333,-0.101362,0.865152,0.722385,1
679,7.544444,-0.099844,0.866276,0.715716,1
680,7.555556,-0.098391,0.867383,0.708975,1
681,7.566667,-0.096935,0.868342,0.702231,1
682,7.577778,-0.095557,0.869257,0.695327,1
683,7.588889,-0.094280,0.870129,0.688246,1
684,7.600000,-0.093095,0.870925,0.681133,1
685,7.611111,-0.091905,0.871648,0.673766,1
686,7.622222,-0.090748,0.872243,0.666340,1
687,7.633333,-0.089783,0.872861,0.658884,1
688,7.644444,-0.088781,0.873451,0.651348,1
689,7.655556,-0.087830,0.874005,0.643889,1
690,7.666667,-0.086653,0.874156,0.636872,1
691,7.677778,-0.085710,0.874657,0.629361,1
692,7.688889,-0.084867,0.875109,0.621893,1
693,7.700000,-0.084039,0.875530,0.614431,1
694,7.711111,-0.083535,0.875784,0.606795,1
695,7.722222,-0.083135,0.876018,0.599005,1
696,7.733333,-0.082785,0.876123,0.591252,1
697,7.744444,-0.082497,0.875814,0.582544,1
698,7.755556,-0.082372,0.875701,0.574546,1
699,7.766667,-0.082339,0.875612,0.566496,1
700,7.777778,-0.082301,0.875414,0.558530,1
701,7.788889,-0.082340,0.875244,0.550563,1
702,7.800000,-0.082502,0.875033,0.542643,1
703,7.811111,-0.082828,0.874697,0.534701,1
704,7.822222,-0.083235,0.874521,0.526794,1
705,7.833333,-0.083679,0.874152,0.518871,1
706,7.844444,-0.084226,0.873886,0.510939,1
707,7.855556,-0.084900,0.873576,0.503134,1
708,7.866667,-0.085723,0.873109,0.495460,1
709,7.877778,-0.086551,0.872634,0.487846,1
710,7.888889,-0.087510,0.872216,0.480323,1
711,7.900000,-0.088539,0.871739,0.472989,1
712,7.911111,-0.089541,0.871339,0.465851,1
713,7.922222,-0.090747,0.870918,0.458806,1
714,7.933333,-0.091876,0.870385,0.451980,1
715,7.944444,-0.093096,0.869713,0.445219,1
716,7.955556,-0.094394,0.868908,0.438663,1
717,7.966667,-0.095712,0.867880,0.432305,1
718,7.977778,-0.096982,0.866763,0.426122,1
719,7.988889,-0.098331,0.865562,0.420097,1
720,8.000000,-0.099759,0.864276,0.414181,1
721,8.011111,-0.101155,0.862976,0.408398,1
722,8.022222,-0.102680,0.861715,0.402490,1
723,8.033333,-0.104513,0.860894,0.396306,1
724,8.044444,-0.106670,0.860741,0.389802,1
725,8.055556,-0.108968,0.860964,0.383322,1
726,8.066667,-0.111145,0.861166,0.377157,1
727,8.077778,-0.113261,0.861643,0.371048,1
728,8.088889,-0.115373,0.862584,0.364791,1
729,8.100000,-0.117443,0.863718,0.358658,1
730,8.111111,-0.119436,0.865012,0.352457,1
731,8.122222,-0.121584,0.866480,0.346079,1
732,8.133333,-0.123800,0.867883,0.339585,1
733,8.144444,-0.125857,0.869187,0.333100,1
734,8.155556,-0.128063,0.870304,0.326576,1
735,8.166667,-0.130181,0.871282,0.319844,1
736,8.177778,-0.131976,0.872290,0.312954,1
737,8.188889,-0.133941,0.872901,0.306018,1
738,8.200000,-0.135915,0.873266,0.298827,1
739,8.211111,-0.137799,0.873459,0.291719,1
740,8.222222,-0.139546,0.873616,0.284611,1
741,8.233333,-0.141282,0.873614,0.277433,1
742,8.244444,-0.142910,0.873756,0.270021,1
743,8.255556,-0.144438,0.874005,0.262581,1
744,8.266667,-0.145890,0.874265,0.254928,1
745,8.277778,-0.147256,0.874561,0.247346,1
746,8.288889,-0.148549,0.875062,0.239442,1
747,8.300000,-0.149862,0.875894,0.231585,1
748,8.311111,-0.150976,0.876477,0.223491,1
749,8.322222,-0.152013,0.877080,0.215417,1
750,8.333333,-0.153061,0.877682,0.207287,1
751,8.344444,-0.153959,0.878272,0.199080,1
752,8.355556,-0.154941,0.878763,0.190798,1
753,8.366667,-0.155820,0.879220,0.182551,1
754,8.377778,-0.156613,0.879409,0.174341,1
755,8.388889,-0.157417,0.879612,0.166003,1
756,8.400000,-0.158181,0.879617,0.157759,1
757,8.411111,-0.158791,0.879479,0.149602,1
758,8.422222,-0.159521,0.879221,0.141408,1
759,8.433333,-0.160095,0.878990,0.133230,1
760,8.444444,-0.160574,0.878560,0.125100,1
761,8.455556,-0.160992,0.878109,0.116932,1
762,8.466667,-0.161263,0.877640,0.108862,1
763,8.477778,-0.161429,0.877156,0.100780,1
764,8.488889,-0.161670,0.876599,0.092664,1
765,8.500000,-0.161681,0.876058,0.084623,1
766,8.511111,-0.161603,0.875500,0.076667,1
767,8.522222,-0.161496,0.874948,0.068735,1
768,8.533333,-0.161328,0.874427,0.060798,1
769,8.544444,-0.161217,0.873799,0.052714,1
770,8.555556,-0.160824,0.873365,0.045038,1
771,8.566667,-0.160426,0.872940,0.037457,1
772,8.577778,-0.159891,0.872530,0.029988,1
773,8.588889,-0.159387,0.872038,0.022635,1
774,8.600000,-0.158779,0.871489,0.015437,1
775,8.611111,-0.158022,0.870564,0.008442,1
776,8.622222,-0.157268,0.869936,0.001468,1
777,8.633333,-0.156476,0.869075,-0.005383,1
778,8.644444,-0.155700,0.868037,-0.012107,1
779,8.655556,-0.154898,0.866894,-0.018647,1
780,8.666667,-0.154111,0.865624,-0.025241,1
781,8.677778,-0.153222,0.864258,-0.031697,1
782,8.688889,-0.152258,0.862950,-0.038056,1
783,8.700000,-0.151365,0.861448,-0.044371,1
784,8.711111,-0.150342,0.859962,-0.050729,1
785,8.722222,-0.149344,0.858416,-0.057148,1
786,8.733333,-0.148101,0.857223,-0.063889,1
787,8.744444,-0.146599,0.856275,-0.070772,1
788,8.755556,-0.145075,0.855796,-0.077712,1
789,8.766667,-0.143418,0.855553,-0.084468,1
790,8.777778,-0.141820,0.855478,-0.091135,1
791,8.788889,-0.140360,0.855729,-0.097697,1
792,8.800000,-0.138767,0.855867,-0.103733,1
793,8.811111,-0.137334,0.856690,-0.110340,1
794,8.822222,-0.135875,0.857598,-0.116899,1
795,8.833333,-0.135374,0.858647,-0.123091,1
796,8.844444,-0.133892,0.860031,-0.129729,1
797,8.855556,-0.132397,0.861385,-0.136145,1
798,8.866667,-0.130943,0.862778,-0.142726,1
799,8.877778,-0.129765,0.864288,-0.149079,1
800,8.888889,-0.128441,0.865808,-0.155727,1
801,8.900000,-0.126972,0.867072,-0.162544,1
802,8.911111,-0.125646,0.868340,-0.169431,1
803,8.922222,-0.124351,0.869529,-0.176493,1
804,8.933333,-0.123213,0.870573,-0.183647,1
805,8.944444,-0.121949,0.871570,-0.190791,1
806,8.955556,-0.120910,0.872460,-0.198013,1
807,8.966667,-0.119797,0.873342,-0.205601,1
808,8.977778,-0.118706,0.874066,-0.213334,1
809,8.988889,-0.117747,0.874720,-0.221086,1
810,9.000000,-0.116733,0.875395,-0.228966,1
811,9.011111,-0.115843,0.876040,-0.236943,1
812,9.022222,-0.114986,0.876614,-0.244960,1
813,9.033333,-0.114057,0.877224,-0.253028,1
814,9.044444,-0.113143,0.877772,-0.261097,1
815,9.055556,-0.112325,0.878232,-0.269325,1
816,9.066667,-0.111469,0.878711,-0.277509,1
817,9.077778,-0.110674,0.879008,-0.285708,1
818,9.088889,-0.109850,0.879300,-0.293885,1
819,9.100000,-0.109100,0.879450,-0.302060,1
820,9.111111,-0.108023,0.878939,-0.310802,1
821,9.122222,-0.107428,0.878823,-0.319035,1
822,9.133333,-0.106888,0.878750,-0.327327,1
823,9.144444,-0.106228,0.878663,-0.335600,1
824,9.155556,-0.105761,0.878291,-0.343769,1
825,9.166667,-0.105275,0.877990,-0.351959,1
826,9.177778,-0.104936,0.877637,-0.360227,1
827,9.188889,-0.104624,0.877257,-0.368399,1
828,9.200000,-0.104415,0.876809,-0.376564,1
829,9.211111,-0.104332,0.876288,-0.384650,1
830,9.222222,-0.104304,0.875776,-0.392759,1
831,9.233333,-0.104494,0.875162,-0.400721,1
832,9.244444,-0.104786,0.874524,-0.408632,1
833,9.255556,-0.105134,0.873808,-0.416397,1
834,9.266667,-0.105648,0.873158,-0.424151,1
835,9.277778,-0.106237,0.872425,-0.431682,1
836,9.288889,-0.106995,0.871637,-0.439133,1
837,9.300000,-0.107769,0.870753,-0.446457,1
838,9.311111,-0.108622,0.869978,-0.453671,1
839,9.322222,-0.109488,0.868925,-0.460677,1
840,9.333333,-0.110398,0.867778,-0.467563,1
841,9.344444,-0.111363,0.866506,-0.474280,1
842,9.355556,-0.112381,0.865276,-0.480899,1
843,9.366667,-0.113382,0.864017,-0.487353,1
844,9.377778,-0.114484,0.862702,-0.493697,1
845,9.388889,-0.115659,0.861443,-0.500009,1
846,9.400000,-0.116927,0.860269,-0.506464,1
847,9.411111,-0.118492,0.859614,-0.513364,1
848,9.422222,-0.120295,0.859731,-0.520513,1
849,9.433333,-0.122165,0.860059,-0.527470,1
850,9.444444,-0.124039,0.860472,-0.534308,1
851,9.455556,-0.125785,0.861034,-0.541074,1
852,9.466667,-0.127451,0.861975,-0.548014,1
853,9.477778,-0.129056,0.863038,-0.555014,1
854,9.488889,-0.130664,0.864267,-0.562069,1
855,9.500000,-0.132358,0.865505,-0.569204,1
856,9.511111,-0.133954,0.866788,-0.576485,1
857,9.522222,-0.135630,0.867968,-0.583858,1
858,9.533333,-0.137384,0.868962,-0.591253,1
859,9.544444,-0.139019,0.869761,-0.598797,1
860,9.555556,-0.140503,0.870489,-0.606408,1
861,9.566667,-0.142080,0.871009,-0.614205,1
862,9.577778,-0.143568,0.871238,-0.622024,1
863,9.588889,-0.145029,0.871416,-0.629824,1
864,9.600000,-0.146449,0.871615,-0.637684,1
865,9.611111,-0.147920,0.871684,-0.645704,1
866,9.622222,-0.149309,0.871969,-0.653694,1
867,9.633333,-0.150580,0.872225,-0.661875,1
868,9.644444,-0.151761,0.872568,-0.670141,1
869,9.655556,-0.152846,0.872996,-0.678511,1
870,9.666667,-0.153843,0.873435,-0.686899,1
871,9.677778,-0.154776,0.873906,-0.695299,1
872,9.688889,-0.155675,0.874247,-0.703683,1
873,9.700000,-0.156515,0.874877,-0.712283,1
874,9.711111,-0.157305,0.875435,-0.720909,1
875,9.722222,-0.158037,0.876016,-0.729535,1
876,9.733333,-0.158820,0.876455,-0.738032,1
877,9.744444,-0.159616,0.876901,-0.746614,1
878,9.755556,-0.160329,0.877248,-0.755196,1
879,9.766667,-0.161004,0.877444,-0.763771,1
880,9.777778,-0.161665,0.877501,-0.772362,1
881,9.788889,-0.162210,0.877461,-0.780907,1
882,9.800000,-0.162644,0.877137,-0.789420,1
883,9.811111,-0.163061,0.876883,-0.797997,1
884,9.822222,-0.163570,0.876307,-0.806829,1
885,9.833333,-0.163867,0.875816,-0.815255,1
886,9.844444,-0.164005,0.875329,-0.823741,1
887,9.855556,-0.164071,0.874909,-0.832259,1
888,9.866667,-0.164032,0.874358,-0.840682,1
889,9.877778,-0.164013,0.873754,-0.849052,1
890,9.888889,-0.163926,0.873173,-0.857261,1
891,9.900000,-0.163793,0.872640,-0.865390,1
892,9.911111,-0.163598,0.872027,-0.873492,1
893,9.922222,-0.163307,0.871383,-0.881376,1
894,9.933333,-0.163011,0.870767,-0.889176,1
895,9.944444,-0.162649,0.870089,-0.896857,1
896,9.955556,-0.162189,0.869226,-0.904285,1
897,9.966667,-0.161573,0.868283,-0.911702,1
898,9.977778,-0.160958,0.867185,-0.918871,1
899,9.988889,-0.160326,0.865997,-0.925911,1
900,10.000000,-0.159621,0.864606,-0.932791,1
901,10.011111,-0.158911,0.863154,-0.939578,1
902,10.022222,-0.158173,0.861708,-0.946119,1
903,10.033333,-0.157378,0.860136,-0.952657,1
904,10.044444,-0.156505,0.858504,-0.959180,1
905,10.055556,-0.155623,0.856965,-0.965791,1
906,10.066667,-0.154783,0.855434,-0.972877,1
907,10.077778,-0.153412,0.854604,-0.979997,1
908,10.088889,-0.152046,0.854096,-0.987082,1
909,10.100000,-0.150734,0.853714,-0.994013,1
910,10.111111,-0.149337,0.853576,-1.000758,1
911,10.122222,-0.148127,0.853722,-1.007429,1
912,10.133333,-0.146862,0.854041,-1.014044,1
913,10.144444,-0.145704,0.854596,-1.020574,1
914,10.155556,-0.144627,0.855459,-1.026893,1
915,10.166667,-0.143548,0.856551,-1.033152,1
916,10.177778,-0.142622,0.857798,-1.039074,1
917,10.188889,-0.142382,0.858542,-1.046703,1
918,10.200000,-0.141329,0.859708,-1.053031,1
919,10.211111,-0.140461,0.860952,-1.059557,1
920,10.222222,-0.139459,0.862322,-1.066057,1
921,10.233333,-0.138431,0.863592,-1.072826,1
922,10.244444,-0.137593,0.864825,-1.079446,1
923,10.255556,-0.136781,0.865966,-1.086204,1
924,10.266667,-0.136033,0.866819,-1.093062,1
925,10.277778,-0.135288,0.867622,-1.099785,1
926,10.288889,-0.134752,0.868448,-1.106794,1
927,10.300000,-0.134144,0.869309,-1.113447,1
928,10.311111,-0.133813,0.869995,-1.120833,1
929,10.322222,-0.133442,0.870703,-1.128327,1
930,10.333333,-0.133202,0.871928,-1.136293,1
931,10.344444,-0.133063,0.872736,-1.144074,1
932,10.355556,-0.133008,0.873247,-1.152067,1
933,10.366667,-0.132743,0.873914,-1.159855,1
934,10.377778,-0.132800,0.874714,-1.167835,1
935,10.388889,-0.132624,0.875303,-1.175710,1
936,10.400000,-0.132695,0.875817,-1.183746,1
937,10.411111,-0.132477,0.876303,-1.191595,1
938,10.422222,-0.132361,0.876735,-1.199544,1
939,10.433333,-0.132214,0.877030,-1.207466,1
940,10.444444,-0.132363,0.877148,-1.215545,1
941,10.455556,-0.132397,0.877281,-1.223403,1
942,10.466667,-0.132614,0.877177,-1.231328,1
943,10.477778,-0.132855,0.876971,-1.239267,1
944,10.488889,-0.133323,0.876755,-1.247164,1
945,10.500000,-0.133776,0.876412,-1.255021,1
946,10.511111,-0.134381,0.876053,-1.262883,1
947,10.522222,-0.135101,0.875681,-1.270668,1
948,10.533333,-0.135985,0.875256,-1.278547,1
949,10.544444,-0.136975,0.874737,-1.286335,1
950,10.555556,-0.138098,0.874300,-1.293924,1
951,10.566667,-0.139338,0.873786,-1.301400,1
952,10.577778,-0.140630,0.873210,-1.308857,1
953,10.588889,-0.142021,0.872693,-1.316102,1
954,10.600000,-0.143543,0.872075,-1.323201,1
955,10.611111,-0.145100,0.871297,-1.330139,1
956,10.622222,-0.146609,0.870560,-1.336988,1
957,10.633333,-0.148227,0.869632,-1.343691,1
958,10.644444,-0.149877,0.868586,-1.350131,1
959,10.655556,-0.151504,0.867385,-1.356482,1
960,10.666667,-0.153212,0.866085,-1.362652,1
961,10.677778,-0.154917,0.864669,-1.368712,1
962,10.688889,-0.156646,0.863159,-1.374600,1
963,10.700000,-0.158489,0.861621,-1.380220,1
964,10.711111,-0.160455,0.859952,-1.386212,1
965,10.722222,-0.162824,0.858525,-1.392411,1
966,10.733333,-0.165579,0.857887,-1.398857,1
967,10.744444,-0.168260,0.857479,-1.405040,1
968,10.755556,-0.171020,0.857167,-1.411138,1
969,10.766667,-0.173687,0.857052,-1.417051,1
970,10.777778,-0.176370,0.857473,-1.423008,1
971,10.788889,-0.178998,0.858173,-1.429151,1
972,10.800000,-0.181606,0.859141,-1.435050,1
973,10.811111,-0.184258,0.860428,-1.440895,1
974,10.822222,-0.186854,0.861901,-1.447024,1
975,10.833333,-0.189517,0.863613,-1.452895,1
976,10.844444,-0.191865,0.864743,-1.459712,1
977,10.855556,-0.194576,0.866110,-1.465964,1
978,10.866667,-0.197448,0.867201,-1.472515,1
979,10.877778,-0.200149,0.868238,-1.479060,1
980,10.888889,-0.202636,0.869204,-1.485600,1
981,10.900000,-0.205175,0.869827,-1.492281,1
982,10.911111,-0.207608,0.870285,-1.498913,1
983,10.922222,-0.210109,0.870488,-1.505703,1
984,10.933333,-0.212593,0.870504,-1.512619,1
985,10.944444,-0.214998,0.870531,-1.519647,1
986,10.955556,-0.217975,0.870920,-1.527206,1
987,10.966667,-0.219997,0.870711,-1.534044,1
988,10.977778,-0.222641,0.871346,-1.541945,1
989,10.988889,-0.224906,0.871720,-1.549356,1
990,11.000000,-0.227144,0.872113,-1.556862,1
991,11.011111,-0.229343,0.872717,-1.564260,1
992,11.022222,-0.231394,0.873253,-1.571647,1
993,11.033333,-0.233576,0.873809,-1.579101,1
994,11.044444,-0.235681,0.874404,-1.586508,1
995,11.055556,-0.237697,0.874946,-1.593894,1
996,11.066667,-0.239173,0.875652,-1.601490,1
997,11.077778,-0.241196,0.876604,-1.608930,1
998,11.088889,-0.243400,0.876860,-1.616405,1
999,11.100000,-0.245013,0.877349,-1.623585,1
1000,11.111111,-0.246636,0.877660,-1.630807,1
1001,11.122222,-0.248146,0.877820,-1.637787,1
1002,11.133333,-0.249579,0.877887,-1.644964,1
1003,11.144444,-0.251144,0.877793,-1.651945,1
1004,11.155556,-0.252864,0.877592,-1.659051,1
1005,11.166667,-0.254886,0.877816,-1.666432,1
1006,11.177778,-0.256971,0.878036,-1.673956,1
1007,11.188889,-0.258665,0.878072,-1.681152,1
1008,11.200000,-0.259957,0.878000,-1.688052,1
1009,11.211111,-0.261071,0.877821,-1.694771,1
1010,11.222222,-0.262096,0.877756,-1.701226,1
1011,11.233333,-0.263503,0.877279,-1.707596,1
1012,11.244444,-0.264397,0.876863,-1.713906,1
1013,11.255556,-0.265130,0.876594,-1.720161,1
1014,11.266667,-0.265833,0.876366,-1.726245,1
1015,11.277778,-0.266442,0.876170,-1.732232,1
1016,11.288889,-0.266871,0.875827,-1.738296,1
1017,11.300000,-0.267216,0.875523,-1.744130,1
1018,11.311111,-0.267548,0.875133,-1.749904,1
1019,11.322222,-0.267765,0.874718,-1.755552,1
1020,11.333333,-0.267975,0.874062,-1.761095,1
1021,11.344444,-0.268034,0.873257,-1.766519,1
1022,11.355556,-0.267948,0.872265,-1.771998,1
1023,11.366667,-0.267886,0.871292,-1.777402,1
1024,11.377778,-0.267797,0.870140,-1.782703,1
1025,11.388889,-0.267698,0.868861,-1.787907,1
1026,11.400000,-0.267485,0.867578,-1.793079,1
1027,11.411111,-0.267273,0.866038,-1.798261,1
1028,11.422222,-0.268487,0.863499,-1.806449,1
1029,11.433333,-0.267996,0.861970,-1.811545,1
1030,11.444444,-0.267941,0.860242,-1.815868,1
1031,11.455556,-0.267147,0.857419,-1.821231,1
1032,11.466667,-0.266303,0.855994,-1.826465,1
1033,11.477778,-0.265502,0.854693,-1.832618,1
1034,11.488889,-0.264525,0.853724,-1.838346,1
1035,11.500000,-0.263728,0.853213,-1.843618,1
1036,11.511111,-0.263102,0.853214,-1.848580,1
1037,11.522222,-0.263074,0.854089,-1.852313,1
